county,state,fips_code,customers_out
Arenac,Michigan,26011,444006.0
Arkansas,Arkansas,5001,290436.0
Arlington,Virginia,51013,2354758.0
Armstrong,Pennsylvania,42005,1049722.0
Armstrong,Texas,48011,45494.0
Aroostook,Maine,23003,1118791.0
Ascension,Louisiana,22005,1562103.0
Ashe,North Carolina,37009,210214.0
Ashland,Ohio,39005,732947.0
Ashland,Wisconsin,55003,100188.0
Ashley,Arkansas,5003,209298.0
Ashtabula,Ohio,39007,2279335.0
Asotin,Washington,53003,91099.0
Assumption,Louisiana,22007,1491508.0
Atascosa,Texas,48013,222272.0
Atchison,Kansas,20005,101671.0
Atchison,Missouri,29005,41286.0
Athens,Ohio,39009,1575392.0
Atkinson,Georgia,13003,120181.0
Atlantic,New Jersey,34001,739926.0
Atoka,Oklahoma,40005,114085.0
Attala,Mississippi,28007,532497.0
Audrain,Missouri,29007,82996.0
Audubon,Iowa,19009,25341.0
Auglaize,Ohio,39011,142371.0
Augusta,Virginia,51015,529710.0
Aurora,South Dakota,46003,3164.0
Austin,Texas,48015,684412.0
Autauga,Alabama,1001,347366.0
Avery,North Carolina,37011,225291.0
Avoyelles,Louisiana,22009,1274616.0
Baca,Colorado,8009,220.0
Bacon,Georgia,13005,129727.0
Bailey,Texas,48017,34563.0
Baker,Florida,12003,216546.0
Baker,Georgia,13007,103154.0
Baker,Oregon,41001,70348.0
Baldwin,Alabama,1003,658893.0
Baldwin,Georgia,13009,219448.0
Ballard,Kentucky,21007,260705.0
Baltimore,Maryland,24005,3609082.0
Baltimore,Maryland,24510,2957829.0
Bamberg,South Carolina,45009,82133.0
Bandera,Texas,48019,26266.0
Banks,Georgia,13011,155883.0
Banner,Nebraska,31007,63.0
Bannock,Idaho,16005,222085.0
Baraga,Michigan,26013,78983.0
Barber,Kansas,20007,10423.0
Barbour,Alabama,1005,214465.0
Barbour,West Virginia,54001,323111.0
Barnes,North Dakota,38003,11695.0
Barnstable,Massachusetts,25001,5063435.0
Barnwell,South Carolina,45011,174069.0
Barren,Kentucky,21009,237562.0
Barron,Wisconsin,55005,806722.0
Barrow,Georgia,13013,180302.0
Barry,Michigan,26015,2631805.0
Barry,Missouri,29009,84355.0
Bartholomew,Indiana,18005,459625.0
Barton,Kansas,20009,119385.0
Barton,Missouri,29011,244575.0
Bartow,Georgia,13015,566631.0
Bastrop,Texas,48021,398758.0
Bates,Missouri,29013,216993.0
Bath,Kentucky,21011,152644.0
Bath,Virginia,51017,340080.0
Baxter,Arkansas,5005,165576.0
Bay,Florida,12005,1210738.0
Bay,Michigan,26017,378020.0
Bayfield,Wisconsin,55007,68148.0
Baylor,Texas,48023,18909.0
Beadle,South Dakota,46005,669.0
Bear Lake,Idaho,16007,67957.0
Beaufort,North Carolina,37013,1310891.0
Beaufort,South Carolina,45013,2093673.0
Beauregard,Louisiana,22011,968920.0
Beaver,Oklahoma,40007,139306.0
Beaver,Pennsylvania,42007,1806254.0
Beaver,Utah,49001,152836.0
Beaverhead,Montana,30001,225.0
Becker,Minnesota,27005,63397.0
Beckham,Oklahoma,40009,193138.0
Bedford,Pennsylvania,42009,953520.0
Bedford,Tennessee,47003,138527.0
Bedford,Virginia,51019,2088213.0
Bee,Texas,48025,233011.0
Belknap,New Hampshire,33001,824767.0
Bell,Kentucky,21013,228378.0
Bell,Texas,48027,2322656.0
Belmont,Ohio,39013,1150026.0
Beltrami,Minnesota,27007,182463.0
Ben Hill,Georgia,13017,66981.0
Benewah,Idaho,16009,132947.0
Bennett,South Dakota,46007,0.0
Bennington,Vermont,50003,842479.0
Bent,Colorado,8011,0.0
Benton,Arkansas,5007,4412261.0
Benton,Indiana,18007,92252.0
Benton,Iowa,19011,114841.0
Benton,Minnesota,27009,149395.0
Benton,Mississippi,28009,37524.0
Benton,Missouri,29015,142056.0
Benton,Oregon,41003,191282.0
Benton,Washington,53005,258194.0
Benzie,Michigan,26019,447243.0
Bergen,New Jersey,34003,1802362.0
Berkeley,South Carolina,45015,3969015.0
Berkeley,West Virginia,54003,441455.0
Berks,Pennsylvania,42011,3002789.0
Berkshire,Massachusetts,25003,1113899.0
Bernalillo,New Mexico,35001,2140229.0
Berrien,Georgia,13019,63774.0
Berrien,Michigan,26021,2739407.0
Bertie,North Carolina,37015,484228.0
Bexar,Texas,48029,5022144.0
Bibb,Alabama,1007,386820.0
Bibb,Georgia,13021,512609.0
Bienville,Louisiana,22013,835602.0
Big Horn,Montana,30003,1741.0
Big Horn,Wyoming,56003,22068.0
Big Stone,Minnesota,27011,0.0
Bingham,Idaho,16011,152449.0
Black Hawk,Iowa,19013,537133.0
Blackford,Indiana,18009,225240.0
Bladen,North Carolina,37017,251512.0
Blaine,Idaho,16013,185796.0
Blaine,Montana,30005,0.0
Blaine,Oklahoma,40011,129161.0
Blair,Pennsylvania,42013,1293109.0
Blanco,Texas,48031,29902.0
Bland,Virginia,51021,279786.0
Bleckley,Georgia,13023,27059.0
Bledsoe,Tennessee,47007,410565.0
Blount,Alabama,1009,728976.0
Blount,Tennessee,47009,981604.0
Blue Earth,Minnesota,27013,321126.0
Boise,Idaho,16015,335694.0
Bolivar,Mississippi,28011,583531.0
Bollinger,Missouri,29017,38649.0
Bon Homme,South Dakota,46009,0.0
Bond,Illinois,17005,89948.0
Bonner,Idaho,16017,928350.0
Bonneville,Idaho,16019,200593.0
Boone,Arkansas,5009,406677.0
Boone,Illinois,17007,124950.0
Boone,Indiana,18011,52340.0
Boone,Iowa,19015,71016.0
Boone,Kentucky,21015,702673.0
Boone,Missouri,29019,2406929.0
Boone,West Virginia,54005,1235252.0
Borden,Texas,48033,21742.0
Bosque,Texas,48035,244227.0
Bossier,Louisiana,22015,3271171.0
Botetourt,Virginia,51023,1194265.0
Bottineau,North Dakota,38009,0.0
Boulder,Colorado,8013,1684512.0
Boundary,Idaho,16021,115564.0
Bourbon,Kansas,20011,65026.0
Bourbon,Kentucky,21017,154164.0
Bowie,Texas,48037,1435599.0
Bowman,North Dakota,38011,3195.0
Box Butte,Nebraska,31013,0.0
Box Elder,Utah,49003,412967.0
Boyd,Kentucky,21019,397560.0
Boyd,Nebraska,31015,24287.0
Boyle,Kentucky,21021,25923.0
Bracken,Kentucky,21023,105349.0
Bradford,Florida,12007,237102.0
Bradford,Pennsylvania,42015,824172.0
Bradley,Arkansas,5011,320296.0
Bradley,Tennessee,47011,460747.0
Branch,Michigan,26023,1048312.0
Brantley,Georgia,13025,95695.0
Braxton,West Virginia,54007,611390.0
Brazoria,Texas,48039,1938518.0
Brazos,Texas,48041,701823.0
Breathitt,Kentucky,21025,320885.0
Breckinridge,Kentucky,21027,14010.0
Bremer,Iowa,19017,45181.0
Brevard,Florida,12009,2092000.0
Brewster,Texas,48043,202957.0
Briscoe,Texas,48045,12154.0
Bristol,Massachusetts,25005,1492385.0
Bristol,Rhode Island,44001,618983.0
Broadwater,Montana,30007,9.0
Bronx,New York,36005,677506.0
Brooke,West Virginia,54009,820354.0
Brookings,South Dakota,46011,96831.0
Brooks,Georgia,13027,36915.0
Brooks,Texas,48047,161478.0
Broome,New York,36007,1176228.0
Broomfield,Colorado,8014,361503.0
Broward,Florida,12011,6715108.0
Brown,Illinois,17009,45790.0
Brown,Indiana,18013,612784.0
Brown,Kansas,20013,39229.0
Brown,Minnesota,27015,11306.0
Brown,Nebraska,31017,3795.0
Brown,Ohio,39015,469305.0
Brown,South Dakota,46013,4426.0
Brown,Texas,48049,397934.0
Brown,Wisconsin,55009,1926616.0
Brule,South Dakota,46015,11300.0
Brunswick,North Carolina,37019,2235129.0
Brunswick,Virginia,51025,169408.0
Bryan,Georgia,13029,182836.0
Bryan,Oklahoma,40013,239873.0
Buchanan,Iowa,19019,76446.0
Buchanan,Missouri,29021,381308.0
Buchanan,Virginia,51027,850085.0
Buckingham,Virginia,51029,409405.0
Bucks,Pennsylvania,42017,10756374.0
Buena Vista,Iowa,19021,24988.0
Buena Vista,Virginia,51530,14753.0
Buffalo,Nebraska,31019,257169.0
Buffalo,South Dakota,46017,3722.0
Buffalo,Wisconsin,55011,32301.0
Bullitt,Kentucky,21029,596675.0
Bulloch,Georgia,13031,411030.0
Bullock,Alabama,1011,185710.0
Buncombe,North Carolina,37021,2547151.0
Bureau,Illinois,17011,430062.0
Burke,Georgia,13033,49789.0
Burke,North Carolina,37023,654094.0
Burke,North Dakota,38013,26504.0
Burleigh,North Dakota,38015,52008.0
Burleson,Texas,48051,239758.0
Burlington,New Jersey,34005,6688041.0
Burnet,Texas,48053,119659.0
Burnett,Wisconsin,55013,96412.0
Burt,Nebraska,31021,35615.0
Butler,Alabama,1013,212205.0
Butler,Iowa,19023,55051.0
Butler,Kansas,20015,518429.0
Butler,Kentucky,21031,107299.0
Butler,Missouri,29023,78827.0
Butler,Nebraska,31023,68.0
Butler,Ohio,39017,918871.0
Butler,Pennsylvania,42019,1824485.0
Butte,California,6007,18882046.0
Butte,Idaho,16023,5077.0
Butte,South Dakota,46019,16772.0
Butts,Georgia,13035,75258.0
Cabarrus,North Carolina,37025,506561.0
Cabell,West Virginia,54011,2875842.0
Cache,Utah,49005,297232.0
Caddo,Louisiana,22017,5745535.0
Caddo,Oklahoma,40015,325597.0
Calaveras,California,6009,13673189.0
Calcasieu,Louisiana,22019,1585168.0
Caldwell,Kentucky,21033,72735.0
Caldwell,Louisiana,22021,411983.0
Caldwell,Missouri,29025,30329.0
Caldwell,North Carolina,37027,373624.0
Caldwell,Texas,48055,146390.0
Caledonia,Vermont,50005,565350.0
Calhoun,Alabama,1015,799045.0
Calhoun,Arkansas,5013,61980.0
Calhoun,Florida,12013,329453.0
Calhoun,Georgia,13037,49588.0
Calhoun,Illinois,17013,35508.0
Calhoun,Iowa,19025,48364.0
Calhoun,Michigan,26025,1812663.0
Calhoun,Mississippi,28013,2430.0
Calhoun,South Carolina,45017,133273.0
Calhoun,Texas,48057,106469.0
Calhoun,West Virginia,54013,497377.0
Callahan,Texas,48059,285890.0
Callaway,Missouri,29027,56104.0
Calloway,Kentucky,21035,332562.0
Calumet,Wisconsin,55015,554079.0
Calvert,Maryland,24009,286587.0
Camas,Idaho,16025,8264.0
Cambria,Pennsylvania,42021,1715185.0
Camden,Georgia,13039,266007.0
Camden,Missouri,29029,179341.0
Camden,New Jersey,34007,3223067.0
Camden,North Carolina,37029,404299.0
Cameron,Louisiana,22023,118812.0
Cameron,Pennsylvania,42023,103997.0
Cameron,Texas,48061,3222622.0
Camp,Texas,48063,340753.0
Campbell,Kentucky,21037,760878.0
Campbell,South Dakota,46021,3717.0
Campbell,Tennessee,47013,592508.0
Campbell,Virginia,51031,718455.0
Campbell,Wyoming,56005,39396.0
Canadian,Oklahoma,40017,995354.0
Candler,Georgia,13043,80476.0
Cannon,Tennessee,47015,29248.0
Canyon,Idaho,16027,485722.0
Cape Girardeau,Missouri,29031,506472.0
Cape May,New Jersey,34009,541223.0
Carbon,Montana,30009,24250.0
Carbon,Pennsylvania,42025,392433.0
Carbon,Utah,49007,61205.0
Carbon,Wyoming,56007,122267.0
Caribou,Idaho,16029,66861.0
Carlisle,Kentucky,21039,158339.0
Carlton,Minnesota,27017,239289.0
Caroline,Maryland,24011,125513.0
Caroline,Virginia,51033,329547.0
Carroll,Arkansas,5015,190834.0
Carroll,Georgia,13045,396315.0
Carroll,Illinois,17015,87668.0
Carroll,Indiana,18015,83648.0
Carroll,Iowa,19027,19103.0
Carroll,Kentucky,21041,75008.0
Carroll,Maryland,24013,998623.0
Carroll,Mississippi,28015,44367.0
Carroll,Missouri,29033,57928.0
Carroll,New Hampshire,33003,1033196.0
Carroll,Ohio,39019,936324.0
Carroll,Tennessee,47017,1.0
Carroll,Virginia,51035,1162719.0
Carson,Texas,48065,80146.0
Carson City,Nevada,32510,186437.0
Carter,Kentucky,21043,246115.0
Carter,Missouri,29035,27188.0
Carter,Montana,30011,1.0
Carter,Oklahoma,40019,209256.0
Carter,Tennessee,47019,0.0
Carteret,North Carolina,37031,3099518.0
Carver,Minnesota,27019,359460.0
Cascade,Montana,30013,326.0
Casey,Kentucky,21045,63260.0
Cass,Illinois,17017,21003.0
Cass,Indiana,18017,48962.0
Cass,Iowa,19029,84637.0
Cass,Michigan,26027,634571.0
Cass,Minnesota,27021,343429.0
Cass,Missouri,29037,1431729.0
Cass,Nebraska,31025,426029.0
Cass,North Dakota,38017,1126284.0
Cass,Texas,48067,1099894.0
Cassia,Idaho,16031,93716.0
Castro,Texas,48069,79949.0
Caswell,North Carolina,37033,777041.0
Catahoula,Louisiana,22025,511705.0
Catawba,North Carolina,37035,667602.0
Catoosa,Georgia,13047,355641.0
Catron,New Mexico,35003,276982.0
Cattaraugus,New York,36009,553383.0
Cayuga,New York,36011,570457.0
Cecil,Maryland,24015,883791.0
Cedar,Iowa,19031,165039.0
Cedar,Missouri,29039,20653.0
Cedar,Nebraska,31027,2714.0
Centre,Pennsylvania,42027,1054884.0
Cerro Gordo,Iowa,19033,154595.0
Chaffee,Colorado,8015,45569.0
Chambers,Alabama,1017,229119.0
Chambers,Texas,48071,1123720.0
Champaign,Illinois,17019,861105.0
Champaign,Ohio,39021,259791.0
Chariton,Missouri,29041,75789.0
Charles,Maryland,24017,713836.0
Charles City,Virginia,51036,254414.0
Charles Mix,South Dakota,46023,7.0
Charleston,South Carolina,45019,19680605.0
Charlevoix,Michigan,26029,347459.0
Charlotte,Florida,12015,935578.0
Charlotte,Virginia,51037,369033.0
Charlottesville,Virginia,51540,679322.0
Charlton,Georgia,13049,110462.0
Chase,Kansas,20017,268776.0
Chatham,Georgia,13051,2027606.0
Chatham,North Carolina,37037,503692.0
Chattahoochee,Georgia,13053,42831.0
Chattooga,Georgia,13055,360481.0
Chautauqua,Kansas,20019,12994.0
Chautauqua,New York,36013,668678.0
Chaves,New Mexico,35005,480539.0
Cheatham,Tennessee,47021,560097.0
Cheboygan,Michigan,26031,310721.0
Chelan,Washington,53007,45150.0
Chemung,New York,36015,736868.0
Chenango,New York,36017,381678.0
Cherokee,Alabama,1019,15975.0
Cherokee,Georgia,13057,567766.0
Cherokee,Iowa,19035,22141.0
Cherokee,Kansas,20021,113357.0
Cherokee,North Carolina,37039,421112.0
Cherokee,Oklahoma,40021,335297.0
Cherokee,South Carolina,45021,140722.0
Cherokee,Texas,48073,967194.0
Cherry,Nebraska,31031,255.0
Chesapeake,Virginia,51550,2174982.0
Cheshire,New Hampshire,33005,914693.0
Chester,Pennsylvania,42029,5640892.0
Chester,South Carolina,45023,203970.0
Chester,Tennessee,47023,109969.0
Chesterfield,South Carolina,45025,280990.0
Chesterfield,Virginia,51041,2452999.0
Cheyenne,Colorado,8017,262710.0
Cheyenne,Kansas,20023,1303.0
Chickasaw,Iowa,19037,48408.0
Chickasaw,Mississippi,28017,12301.0
Chicot,Arkansas,5017,358545.0
Childress,Texas,48075,37930.0
Chilton,Alabama,1021,387535.0
Chippewa,Michigan,26033,332966.0
Chippewa,Minnesota,27023,29064.0
Chippewa,Wisconsin,55017,190525.0
Chisago,Minnesota,27025,197864.0
Chittenden,Vermont,50007,527148.0
Choctaw,Alabama,1023,111003.0
Choctaw,Mississippi,28019,228000.0
Choctaw,Oklahoma,40023,194425.0
Chouteau,Montana,30015,0.0
Chowan,North Carolina,37041,85886.0
Christian,Illinois,17021,76738.0
Christian,Kentucky,21047,555533.0
Christian,Missouri,29043,228797.0
Churchill,Nevada,32001,157678.0
Cibola,New Mexico,35006,0.0
Cimarron,Oklahoma,40025,31893.0
Citrus,Florida,12017,1227534.0
Clackamas,Oregon,41005,2907028.0
Claiborne,Louisiana,22027,264357.0
Claiborne,Mississippi,28021,385402.0
Claiborne,Tennessee,47025,120417.0
Clallam,Washington,53009,147528.0
Clare,Michigan,26035,1556137.0
Clarendon,South Carolina,45027,419588.0
Clarion,Pennsylvania,42031,393654.0
Clark,Arkansas,5019,153387.0
Clark,Idaho,16033,10386.0
Clark,Illinois,17023,33163.0
Clark,Indiana,18019,904615.0
Clark,Kentucky,21049,145471.0
Clark,Missouri,29045,108.0
Clark,Nevada,32003,2738142.0
Clark,Ohio,39023,746142.0
Clark,South Dakota,46025,16.0
Clark,Washington,53011,774159.0
Clark,Wisconsin,55019,209744.0
Clarke,Alabama,1025,142253.0
Clarke,Georgia,13059,357168.0
Clarke,Iowa,19039,40342.0
Clarke,Mississippi,28023,146720.0
Clarke,Virginia,51043,190156.0
Clatsop,Oregon,41007,481663.0
Clay,Alabama,1027,210305.0
Clay,Arkansas,5021,158767.0
Clay,Florida,12019,997511.0
Clay,Georgia,13061,85657.0
Clay,Illinois,17025,82013.0
Clay,Indiana,18021,148129.0
Clay,Iowa,19041,29753.0
Clay,Kansas,20027,52092.0
Clay,Kentucky,21051,60270.0
Clay,Minnesota,27027,88242.0
Clay,Mississippi,28025,103837.0
Clay,Missouri,29047,1246501.0
Clay,North Carolina,37043,71521.0
Clay,South Dakota,46027,1123.0
Clay,Tennessee,47027,244389.0
Clay,Texas,48077,110495.0
Clay,West Virginia,54015,937338.0
Clayton,Georgia,13063,1629516.0
Clayton,Iowa,19043,124366.0
Clear Creek,Colorado,8019,286970.0
Clearfield,Pennsylvania,42033,1281871.0
Clearwater,Idaho,16035,271210.0
Clearwater,Minnesota,27029,18.0
Cleburne,Alabama,1029,401954.0
Cleburne,Arkansas,5023,128106.0
Clermont,Ohio,39025,1230111.0
Cleveland,Arkansas,5025,67148.0
Cleveland,North Carolina,37045,401638.0
Cleveland,Oklahoma,40027,1298190.0
Clinch,Georgia,13065,15049.0
Clinton,Illinois,17027,227619.0
Clinton,Indiana,18023,139529.0
Clinton,Iowa,19045,348897.0
Clinton,Kentucky,21053,130325.0
Clinton,Michigan,26037,824079.0
Clinton,Missouri,29049,54313.0
Clinton,New York,36019,747417.0
Clinton,Ohio,39027,894345.0
Clinton,Pennsylvania,42035,425210.0
Cloud,Kansas,20029,2158.0
Coahoma,Mississippi,28027,54329.0
Coal,Oklahoma,40029,95434.0
Cobb,Georgia,13067,1323483.0
Cochise,Arizona,4003,51467.0
Cochran,Texas,48079,12754.0
Cocke,Tennessee,47029,65125.0
Coconino,Arizona,4005,852275.0
Codington,South Dakota,46029,4047.0
Coffee,Alabama,1031,149503.0
Coffee,Georgia,13069,242393.0
Coffee,Tennessee,47031,226206.0
Coffey,Kansas,20031,54907.0
Coke,Texas,48081,84738.0
Cole,Missouri,29051,825432.0
Coleman,Texas,48083,21836.0
Coles,Illinois,17029,86954.0
Colfax,Nebraska,31037,4276.0
Colleton,South Carolina,45029,1219501.0
Collier,Florida,12021,1741903.0
Collin,Texas,48085,5170948.0
Collingsworth,Texas,48087,19881.0
Colonial Heights,Virginia,51570,49741.0
Colorado,Texas,48089,340830.0
Colquitt,Georgia,13071,34284.0
Columbia,Arkansas,5027,1071312.0
Columbia,Florida,12023,613941.0
Columbia,Georgia,13073,427225.0
Columbia,New York,36021,1125384.0
Columbia,Oregon,41009,3258.0
Columbia,Pennsylvania,42037,1639210.0
Columbia,Washington,53013,81996.0
Columbia,Wisconsin,55021,251806.0
Columbiana,Ohio,39029,1667995.0
Columbus,North Carolina,37047,374235.0
Colusa,California,6011,715748.0
Comal,Texas,48091,439789.0
Comanche,Oklahoma,40031,552918.0
Comanche,Texas,48093,444356.0
Concho,Texas,48095,74208.0
Concordia,Louisiana,22029,1556388.0
Conecuh,Alabama,1035,8149.0
Conejos,Colorado,8021,206106.0
Contra Costa,California,6013,15238146.0
Converse,Wyoming,56009,189333.0
Conway,Arkansas,5029,198073.0
Cook,Georgia,13075,25034.0
Cook,Illinois,17031,10053606.0
Cook,Minnesota,27031,0.0
Cooke,Texas,48097,250297.0
Cooper,Missouri,29053,101138.0
Coos,New Hampshire,33007,556192.0
Coos,Oregon,41011,428234.0
Coosa,Alabama,1037,314494.0
Copiah,Mississippi,28029,626122.0
Corson,South Dakota,46031,51.0
Cortland,New York,36023,307695.0
Coryell,Texas,48099,363059.0
Coshocton,Ohio,39031,485329.0
Costilla,Colorado,8023,39395.0
Cottle,Texas,48101,6943.0
Cotton,Oklahoma,40033,40419.0
Cottonwood,Minnesota,27033,0.0
Covington,Alabama,1039,110065.0
Covington,Mississippi,28031,776678.0
Covington,Virginia,51580,8744.0
Coweta,Georgia,13077,749000.0
Cowley,Kansas,20035,104574.0
Cowlitz,Washington,53015,8066.0
Craig,Oklahoma,40035,207159.0
Craig,Virginia,51045,200923.0
Craighead,Arkansas,5031,225716.0
Crane,Texas,48103,153462.0
Craven,North Carolina,37049,1463915.0
Crawford,Arkansas,5033,543420.0
Crawford,Georgia,13079,150106.0
Crawford,Illinois,17033,54965.0
Crawford,Indiana,18025,103214.0
Crawford,Iowa,19047,140971.0
Crawford,Kansas,20037,128257.0
Crawford,Michigan,26039,415304.0
Crawford,Missouri,29055,225922.0
Crawford,Ohio,39033,398661.0
Crawford,Pennsylvania,42039,799648.0
Crawford,Wisconsin,55023,990.0
Creek,Oklahoma,40037,2157575.0
Crenshaw,Alabama,1041,134186.0
Crisp,Georgia,13081,2639.0
Crittenden,Arkansas,5035,487776.0
Crittenden,Kentucky,21055,57914.0
Crockett,Tennessee,47033,64422.0
Crockett,Texas,48105,67598.0
Crook,Oregon,41013,303156.0
Crook,Wyoming,56011,492.0
Crosby,Texas,48107,70665.0
Cross,Arkansas,5037,75154.0
Crow Wing,Minnesota,27035,227607.0
Crowley,Colorado,8025,23419.0
Culberson,Texas,48109,91171.0
Cullman,Alabama,1043,928741.0
Culpeper,Virginia,51047,310651.0
Cumberland,Illinois,17035,15136.0
Cumberland,Kentucky,21057,38320.0
Cumberland,Maine,23005,1149105.0
Cumberland,New Jersey,34011,324096.0
Cumberland,North Carolina,37051,489706.0
Cumberland,Pennsylvania,42041,1294738.0
Cumberland,Tennessee,47035,448067.0
Cumberland,Virginia,51049,222397.0
Currituck,North Carolina,37053,1807596.0
Curry,New Mexico,35009,453210.0
Curry,Oregon,41015,578938.0
Custer,Colorado,8027,10945.0
Custer,Idaho,16037,3014.0
Custer,Montana,30017,18127.0
Custer,Oklahoma,40039,368184.0
Custer,South Dakota,46033,94002.0
Cuyahoga,Ohio,39035,13129659.0
Dade,Georgia,13083,313827.0
Dade,Missouri,29057,18125.0
Daggett,Utah,49009,167020.0
Dakota,Minnesota,27037,825328.0
Dakota,Nebraska,31043,64650.0
Dale,Alabama,1045,123650.0
Dallam,Texas,48111,32198.0
Dallas,Alabama,1047,451708.0
Dallas,Arkansas,5039,168888.0
Dallas,Iowa,19049,183737.0
Dallas,Missouri,29059,38646.0
Dallas,Texas,48113,65835993.0
Dane,Wisconsin,55025,771302.0
Daniels,Montana,30019,5805.0
Danville,Virginia,51590,144210.0
Dare,North Carolina,37055,3354246.0
Darke,Ohio,39037,273491.0
Darlington,South Carolina,45031,282881.0
Dauphin,Pennsylvania,42043,1010727.0
Davidson,North Carolina,37057,844656.0
Davidson,Tennessee,47037,5411710.0
Davie,North Carolina,37059,262556.0
Daviess,Indiana,18027,19878.0
Daviess,Kentucky,21059,320362.0
Daviess,Missouri,29061,12793.0
Davis,Iowa,19051,43762.0
Davis,Utah,49011,1071416.0
Davison,South Dakota,46035,6964.0
Dawes,Nebraska,31045,5575.0
Dawson,Georgia,13085,211079.0
Dawson,Montana,30021,29382.0
Dawson,Nebraska,31047,13096.0
Dawson,Texas,48115,127583.0
Day,South Dakota,46037,42827.0
De Baca,New Mexico,35011,29755.0
De Soto,Louisiana,22031,1083593.0
De Witt,Illinois,17039,94599.0
DeKalb,Alabama,1049,8734.0
DeKalb,Georgia,13089,4862299.0
DeKalb,Illinois,17037,488041.0
DeKalb,Indiana,18033,238180.0
DeKalb,Missouri,29063,39860.0
DeKalb,Tennessee,47041,12905.0
DeSoto,Florida,12027,175310.0
DeSoto,Mississippi,28033,613154.0
DeWitt,Texas,48123,110198.0
Deaf Smith,Texas,48117,189711.0
Dearborn,Indiana,18029,148214.0
Decatur,Georgia,13087,235109.0
Decatur,Indiana,18031,41737.0
Decatur,Iowa,19053,34918.0
Decatur,Kansas,20039,29405.0
Deer Lodge,Montana,30023,7.0
Defiance,Ohio,39039,185294.0
Del Norte,California,6015,1026383.0
Delaware,Indiana,18035,997664.0
Delaware,Iowa,19055,91031.0
Delaware,New York,36025,739714.0
Delaware,Ohio,39041,2292109.0
Delaware,Oklahoma,40041,1679823.0
Delaware,Pennsylvania,42045,5453941.0
Delta,Colorado,8029,9052.0
Delta,Michigan,26041,325624.0
Delta,Texas,48119,39002.0
Denali,Alaska,2068,75861.0
Dent,Missouri,29065,162927.0
Denton,Texas,48121,4227543.0
Denver,Colorado,8031,9075617.0
Des Moines,Iowa,19057,238273.0
Deschutes,Oregon,41017,492010.0
Desha,Arkansas,5041,458303.0
Deuel,Nebraska,31049,1744.0
Deuel,South Dakota,46039,13089.0
Dewey,Oklahoma,40043,132649.0
Dewey,South Dakota,46041,0.0
Dickens,Texas,48125,9225.0
