county,state,fips_code,customers_out
Barrow,Georgia,13013,444375.0
Barry,Michigan,26015,1013823.0
Barry,Missouri,29009,126168.0
Bartholomew,Indiana,18005,628088.0
Barton,Kansas,20009,293933.0
Barton,Missouri,29011,108799.0
Bartow,Georgia,13015,2444118.0
Bastrop,Texas,48021,271212.0
Bates,Missouri,29013,109589.0
Bath,Kentucky,21011,156441.0
Bath,Virginia,51017,432308.0
Baxter,Arkansas,5005,354318.0
Bay,Florida,12005,1338628.0
Bay,Michigan,26017,1687424.0
Bayfield,Wisconsin,55007,116104.0
Baylor,Texas,48023,83313.0
Beadle,South Dakota,46005,230132.0
Bear Lake,Idaho,16007,27390.0
Beaufort,North Carolina,37013,823993.0
Beaufort,South Carolina,45013,694169.0
Beauregard,Louisiana,22011,37031397.0
Beaver,Oklahoma,40007,140522.0
Beaver,Pennsylvania,42007,1544668.0
Beaver,Utah,49001,47057.0
Beaverhead,Montana,30001,84318.0
Becker,Minnesota,27005,106986.0
Beckham,Oklahoma,40009,304470.0
Bedford,Pennsylvania,42009,585227.0
Bedford,Tennessee,47003,279046.0
Bedford,Virginia,51019,1174246.0
Bee,Texas,48025,309804.0
Belknap,New Hampshire,33001,1816932.0
Bell,Kentucky,21013,445724.0
Bell,Texas,48027,1452994.0
Belmont,Ohio,39013,1174797.0
Beltrami,Minnesota,27007,342943.0
Ben Hill,Georgia,13017,92224.0
Benewah,Idaho,16009,440379.0
Bennett,South Dakota,46007,557.0
Bennington,Vermont,50003,317233.0
Benson,North Dakota,38005,24102.0
Bent,Colorado,8011,0.0
Benton,Arkansas,5007,741709.0
Benton,Indiana,18007,76946.0
Benton,Iowa,19011,4970766.0
Benton,Minnesota,27009,287853.0
Benton,Mississippi,28009,37372.0
Benton,Missouri,29015,90599.0
Benton,Oregon,41003,477608.0
Benton,Washington,53005,444947.0
Benzie,Michigan,26019,619944.0
Bergen,New Jersey,34003,32997541.0
Berkeley,South Carolina,45015,1869137.0
Berkeley,West Virginia,54003,280390.0
Berks,Pennsylvania,42011,7433328.0
Berkshire,Massachusetts,25003,2868126.0
Bernalillo,New Mexico,35001,3008729.0
Berrien,Georgia,13019,76399.0
Berrien,Michigan,26021,4110085.0
Bertie,North Carolina,37015,721248.0
Bexar,Texas,48029,4525311.0
Bibb,Alabama,1007,1293053.0
Bibb,Georgia,13021,891381.0
Bienville,Louisiana,22013,2270721.0
Big Horn,Montana,30003,8456.0
Big Horn,Wyoming,56003,44869.0
Big Stone,Minnesota,27011,4372.0
Bingham,Idaho,16011,917055.0
Black Hawk,Iowa,19013,355610.0
Blackford,Indiana,18009,72307.0
Bladen,North Carolina,37017,480238.0
Blaine,Idaho,16013,472322.0
Blaine,Montana,30005,70979.0
Blaine,Nebraska,31009,89.0
Blaine,Oklahoma,40011,832854.0
Blair,Pennsylvania,42013,790968.0
Blanco,Texas,48031,59547.0
Bland,Virginia,51021,208387.0
Bleckley,Georgia,13023,23151.0
Bledsoe,Tennessee,47007,125808.0
Blount,Alabama,1009,2248525.0
Blount,Tennessee,47009,1728849.0
Blue Earth,Minnesota,27013,162144.0
Boise,Idaho,16015,353317.0
Bolivar,Mississippi,28011,1886537.0
Bollinger,Missouri,29017,89817.0
Bon Homme,South Dakota,46009,63275.0
Bond,Illinois,17005,61220.0
Bonner,Idaho,16017,4153922.0
Bonneville,Idaho,16019,2356362.0
Boone,Arkansas,5009,165473.0
Boone,Illinois,17007,354657.0
Boone,Indiana,18011,122171.0
Boone,Iowa,19015,2254722.0
Boone,Kentucky,21015,734971.0
Boone,Missouri,29019,412753.0
Boone,Nebraska,31011,36.0
Boone,West Virginia,54005,1307367.0
Borden,Texas,48033,51275.0
Bosque,Texas,48035,126905.0
Bossier,Louisiana,22015,7712561.0
Botetourt,Virginia,51023,657901.0
Bottineau,North Dakota,38009,115705.0
Boulder,Colorado,8013,1632214.0
Boundary,Idaho,16021,500095.0
Bourbon,Kansas,20011,51965.0
Bourbon,Kentucky,21017,96785.0
Bowie,Texas,48037,1345826.0
Bowman,North Dakota,38011,3631.0
Box Butte,Nebraska,31013,0.0
Box Elder,Utah,49003,890902.0
Boyd,Kentucky,21019,731233.0
Boyd,Nebraska,31015,4518.0
Boyle,Kentucky,21021,88598.0
Bracken,Kentucky,21023,343296.0
Bradford,Florida,12007,243469.0
Bradford,Pennsylvania,42015,597741.0
Bradley,Arkansas,5011,2220664.0
Bradley,Tennessee,47011,1559742.0
Branch,Michigan,26023,2439594.0
Brantley,Georgia,13025,147200.0
Braxton,West Virginia,54007,500242.0
Brazoria,Texas,48039,1671558.0
Brazos,Texas,48041,481441.0
Breathitt,Kentucky,21025,542313.0
Breckinridge,Kentucky,21027,220102.0
Bremer,Iowa,19017,42025.0
Brevard,Florida,12009,2409478.0
Brewster,Texas,48043,76909.0
Briscoe,Texas,48045,226253.0
Bristol,Massachusetts,25005,4615320.0
Bristol,Rhode Island,44001,987771.0
Broadwater,Montana,30007,28413.0
Bronx,New York,36005,8677400.0
Brooke,West Virginia,54009,332422.0
Brookings,South Dakota,46011,59009.0
Brooks,Georgia,13027,18829.0
Brooks,Texas,48047,431016.0
Broome,New York,36007,1169651.0
Broomfield,Colorado,8014,126810.0
Broward,Florida,12011,8124543.0
Brown,Illinois,17009,42572.0
Brown,Indiana,18013,478971.0
Brown,Kansas,20013,50279.0
Brown,Minnesota,27015,1715.0
Brown,Nebraska,31017,2002.0
Brown,Ohio,39015,751375.0
Brown,South Dakota,46013,129908.0
Brown,Texas,48049,427553.0
Brown,Wisconsin,55009,758039.0
Brule,South Dakota,46015,129097.0
Brunswick,North Carolina,37019,5227224.0
Brunswick,Virginia,51025,150071.0
Bryan,Georgia,13029,166449.0
Bryan,Oklahoma,40013,381280.0
Buchanan,Iowa,19019,97605.0
Buchanan,Missouri,29021,3005802.0
Buchanan,Virginia,51027,562123.0
Buckingham,Virginia,51029,371676.0
Bucks,Pennsylvania,42017,18783923.0
Buena Vista,Iowa,19021,52007.0
Buena Vista,Virginia,51530,24472.0
Buffalo,Nebraska,31019,56873.0
Buffalo,South Dakota,46017,11947.0
Buffalo,Wisconsin,55011,13181.0
Bullitt,Kentucky,21029,356322.0
Bulloch,Georgia,13031,349486.0
Bullock,Alabama,1011,334371.0
Buncombe,North Carolina,37021,2359321.0
Bureau,Illinois,17011,1143735.0
Burke,Georgia,13033,113139.0
Burke,North Carolina,37023,1659410.0
Burke,North Dakota,38013,30700.0
Burleigh,North Dakota,38015,41893.0
Burleson,Texas,48051,548893.0
Burlington,New Jersey,34005,20998469.0
Burnet,Texas,48053,90431.0
Burnett,Wisconsin,55013,48570.0
Burt,Nebraska,31021,10600.0
Butler,Alabama,1013,1492450.0
Butler,Iowa,19023,46015.0
Butler,Kansas,20015,111622.0
Butler,Kentucky,21031,54197.0
Butler,Missouri,29023,174536.0
Butler,Nebraska,31023,341.0
Butler,Ohio,39017,1045642.0
Butler,Pennsylvania,42019,2048010.0
Butte,California,6007,14896535.0
Butte,Idaho,16023,62432.0
Butte,South Dakota,46019,43467.0
Butts,Georgia,13035,104369.0
Cabarrus,North Carolina,37025,1672212.0
Cabell,West Virginia,54011,2981139.0
Cache,Utah,49005,766826.0
Caddo,Louisiana,22017,14194850.0
Caddo,Oklahoma,40015,7637379.0
Calaveras,California,6009,6900600.0
Calcasieu,Louisiana,22019,211444216.0
Caldwell,Kentucky,21033,71003.0
Caldwell,Louisiana,22021,2428939.0
Caldwell,Missouri,29025,50757.0
Caldwell,North Carolina,37027,418194.0
Caldwell,Texas,48055,79165.0
Caledonia,Vermont,50005,346372.0
Calhoun,Alabama,1015,8952942.0
Calhoun,Arkansas,5013,398797.0
Calhoun,Florida,12013,311763.0
Calhoun,Georgia,13037,79812.0
Calhoun,Illinois,17013,8529.0
Calhoun,Iowa,19025,37071.0
Calhoun,Michigan,26025,8812222.0
Calhoun,Mississippi,28013,9511.0
Calhoun,South Carolina,45017,120654.0
Calhoun,Texas,48057,205090.0
Calhoun,West Virginia,54013,435154.0
Callahan,Texas,48059,187446.0
Callaway,Missouri,29027,96337.0
Calloway,Kentucky,21035,113434.0
Calumet,Wisconsin,55015,92053.0
Calvert,Maryland,24009,1041865.0
Camas,Idaho,16025,5065.0
Cambria,Pennsylvania,42021,1161793.0
Camden,Georgia,13039,299262.0
Camden,Missouri,29029,357873.0
Camden,New Jersey,34007,10183937.0
Camden,North Carolina,37029,225915.0
Cameron,Louisiana,22023,4566482.0
Cameron,Pennsylvania,42023,202513.0
Cameron,Texas,48061,6550599.0
Camp,Texas,48063,191736.0
Campbell,Kentucky,21037,308676.0
Campbell,South Dakota,46021,228.0
Campbell,Tennessee,47013,511747.0
Campbell,Virginia,51031,650819.0
Campbell,Wyoming,56005,309544.0
Canadian,Oklahoma,40017,16246100.0
Candler,Georgia,13043,90824.0
Cannon,Tennessee,47015,85923.0
Canyon,Idaho,16027,828860.0
Cape Girardeau,Missouri,29031,221662.0
Cape May,New Jersey,34009,3975901.0
Carbon,Montana,30009,113204.0
Carbon,Pennsylvania,42025,560422.0
Carbon,Utah,49007,73549.0
Carbon,Wyoming,56007,180335.0
Caribou,Idaho,16029,37799.0
Carlisle,Kentucky,21039,24429.0
Carlton,Minnesota,27017,558978.0
Caroline,Maryland,24011,274402.0
Caroline,Virginia,51033,181205.0
Carroll,Arkansas,5015,251468.0
Carroll,Georgia,13045,2773297.0
Carroll,Illinois,17015,514675.0
Carroll,Indiana,18015,269139.0
Carroll,Iowa,19027,30136.0
Carroll,Kentucky,21041,64156.0
Carroll,Maryland,24013,520035.0
Carroll,Mississippi,28015,139048.0
Carroll,Missouri,29033,88391.0
Carroll,New Hampshire,33003,2493622.0
Carroll,Ohio,39019,1001978.0
Carroll,Virginia,51035,596120.0
Carson,Texas,48065,1019223.0
Carson City,Nevada,32510,137318.0
Carter,Kentucky,21043,460313.0
Carter,Missouri,29035,125319.0
Carter,Montana,30011,0.0
Carter,Oklahoma,40019,328261.0
Carter,Tennessee,47019,0.0
Carteret,North Carolina,37031,962142.0
Carver,Minnesota,27019,336926.0
Cascade,Montana,30013,1292969.0
Casey,Kentucky,21045,103586.0
Cass,Illinois,17017,22826.0
Cass,Indiana,18017,55013.0
Cass,Iowa,19029,29392.0
Cass,Michigan,26027,812169.0
Cass,Minnesota,27021,658856.0
Cass,Missouri,29037,642401.0
Cass,Nebraska,31025,269295.0
Cass,North Dakota,38017,689719.0
Cass,Texas,48067,1794763.0
Cassia,Idaho,16031,82762.0
Castro,Texas,48069,145452.0
Caswell,North Carolina,37033,479685.0
Catahoula,Louisiana,22025,53535.0
Catawba,North Carolina,37035,3875284.0
Catoosa,Georgia,13047,1380327.0
Catron,New Mexico,35003,13016.0
Cattaraugus,New York,36009,1106861.0
Cavalier,North Dakota,38019,12138.0
Cayuga,New York,36011,654038.0
Cecil,Maryland,24015,1165797.0
Cedar,Iowa,19031,2949272.0
Cedar,Missouri,29039,26426.0
Cedar,Nebraska,31027,109.0
Centre,Pennsylvania,42027,550930.0
Cerro Gordo,Iowa,19033,118844.0
Chaffee,Colorado,8015,110984.0
Chambers,Alabama,1017,597447.0
Chambers,Texas,48071,757698.0
Champaign,Illinois,17019,897966.0
Champaign,Ohio,39021,160617.0
Chariton,Missouri,29041,75241.0
Charles,Maryland,24017,873359.0
Charles City,Virginia,51036,244886.0
Charles Mix,South Dakota,46023,125965.0
Charleston,South Carolina,45019,1785385.0
Charlevoix,Michigan,26029,808757.0
Charlotte,Florida,12015,1098460.0
Charlotte,Virginia,51037,213942.0
Charlottesville,Virginia,51540,323853.0
Charlton,Georgia,13049,97068.0
Chase,Kansas,20017,11905.0
Chatham,Georgia,13051,1643312.0
Chatham,North Carolina,37037,2155408.0
Chattahoochee,Georgia,13053,57472.0
Chattooga,Georgia,13055,1025263.0
Chautauqua,Kansas,20019,0.0
Chautauqua,New York,36013,947763.0
Chaves,New Mexico,35005,282953.0
Cheatham,Tennessee,47021,582877.0
Cheboygan,Michigan,26031,1515315.0
Chelan,Washington,53007,82422.0
Chemung,New York,36015,486625.0
Chenango,New York,36017,657012.0
Cherokee,Alabama,1019,4154.0
Cherokee,Georgia,13057,3630817.0
Cherokee,Iowa,19035,18504.0
Cherokee,Kansas,20021,87002.0
Cherokee,North Carolina,37039,1299187.0
Cherokee,Oklahoma,40021,179496.0
Cherokee,South Carolina,45021,654992.0
Cherokee,Texas,48073,771595.0
Cherry,Nebraska,31031,5858.0
Chesapeake,Virginia,51550,5208489.0
Cheshire,New Hampshire,33005,1356233.0
Chester,Pennsylvania,42029,27358721.0
Chester,South Carolina,45023,740988.0
Chester,Tennessee,47023,102686.0
Chesterfield,South Carolina,45025,603747.0
Chesterfield,Virginia,51041,2598074.0
Cheyenne,Colorado,8017,52969.0
Cheyenne,Kansas,20023,43225.0
Chickasaw,Iowa,19037,36908.0
Chickasaw,Mississippi,28017,5202.0
Chicot,Arkansas,5017,1345834.0
Childress,Texas,48075,348744.0
Chilton,Alabama,1021,7867027.0
Chippewa,Michigan,26033,1994366.0
Chippewa,Minnesota,27023,54994.0
Chippewa,Wisconsin,55017,122846.0
Chisago,Minnesota,27025,204050.0
Chittenden,Vermont,50007,557723.0
Choctaw,Alabama,1023,160701.0
Choctaw,Mississippi,28019,186240.0
Choctaw,Oklahoma,40023,128165.0
Chouteau,Montana,30015,126115.0
Chowan,North Carolina,37041,316787.0
Christian,Illinois,17021,102896.0
Christian,Kentucky,21047,208019.0
Christian,Missouri,29043,124185.0
Churchill,Nevada,32001,83911.0
Cibola,New Mexico,35006,0.0
Cimarron,Oklahoma,40025,10986.0
Citrus,Florida,12017,1156475.0
Clackamas,Oregon,41005,18363442.0
Claiborne,Louisiana,22027,2253569.0
Claiborne,Mississippi,28021,1778511.0
Claiborne,Tennessee,47025,415646.0
Clallam,Washington,53009,380854.0
Clare,Michigan,26035,1445427.0
Clarendon,South Carolina,45027,153116.0
Clarion,Pennsylvania,42031,966262.0
Clark,Arkansas,5019,1412617.0
Clark,Idaho,16033,26641.0
Clark,Illinois,17023,145332.0
Clark,Indiana,18019,851042.0
Clark,Kentucky,21049,180755.0
Clark,Missouri,29045,26031.0
Clark,Nevada,32003,3479648.0
Clark,Ohio,39023,583514.0
Clark,South Dakota,46025,76602.0
Clark,Washington,53011,1182675.0
Clark,Wisconsin,55019,63707.0
Clarke,Alabama,1025,2777295.0
Clarke,Georgia,13059,717900.0
Clarke,Iowa,19039,17980.0
Clarke,Mississippi,28023,534138.0
Clarke,Virginia,51043,99585.0
Clatsop,Oregon,41007,671917.0
Clay,Alabama,1027,1685155.0
Clay,Arkansas,5021,237616.0
Clay,Florida,12019,3008600.0
Clay,Georgia,13061,278422.0
Clay,Illinois,17025,21918.0
Clay,Indiana,18021,196269.0
Clay,Iowa,19041,14710.0
Clay,Kansas,20027,20196.0
Clay,Kentucky,21051,232943.0
Clay,Minnesota,27027,93602.0
Clay,Mississippi,28025,96193.0
Clay,Missouri,29047,686680.0
Clay,Nebraska,31035,678.0
Clay,North Carolina,37043,530477.0
Clay,South Dakota,46027,7821.0
Clay,Tennessee,47027,128908.0
Clay,Texas,48077,230129.0
Clay,West Virginia,54015,637289.0
Clayton,Georgia,13063,2865210.0
Clayton,Iowa,19043,37438.0
Clear Creek,Colorado,8019,396387.0
Clearfield,Pennsylvania,42033,803432.0
Clearwater,Idaho,16035,567742.0
Clearwater,Minnesota,27029,505.0
Cleburne,Alabama,1029,2439861.0
Cleburne,Arkansas,5023,240516.0
Clermont,Ohio,39025,2040617.0
Cleveland,Arkansas,5025,760367.0
Cleveland,North Carolina,37045,926759.0
Cleveland,Oklahoma,40027,12389839.0
Clinch,Georgia,13065,10297.0
Clinton,Illinois,17027,241438.0
Clinton,Indiana,18023,174550.0
Clinton,Iowa,19045,7444942.0
Clinton,Kentucky,21053,116685.0
Clinton,Michigan,26037,577055.0
Clinton,Missouri,29049,182280.0
Clinton,New York,36019,279254.0
Clinton,Ohio,39027,244034.0
Clinton,Pennsylvania,42035,258533.0
Cloud,Kansas,20029,38967.0
Coahoma,Mississippi,28027,951581.0
Coal,Oklahoma,40029,68014.0
Cobb,Georgia,13067,6395522.0
Cochise,Arizona,4003,143188.0
Cochran,Texas,48079,7026.0
Cocke,Tennessee,47029,319889.0
Coconino,Arizona,4005,792794.0
Codington,South Dakota,46029,42862.0
Coffee,Alabama,1031,841158.0
Coffee,Georgia,13069,270562.0
Coffee,Tennessee,47031,385112.0
Coffey,Kansas,20031,47715.0
Coke,Texas,48081,159057.0
Cole,Missouri,29051,155084.0
Coleman,Texas,48083,15421.0
Coles,Illinois,17029,254198.0
Colfax,Nebraska,31037,7437.0
Colleton,South Carolina,45029,948972.0
Collier,Florida,12021,2091945.0
Collin,Texas,48085,4035121.0
Collingsworth,Texas,48087,85261.0
Colonial Heights,Virginia,51570,108351.0
Colorado,Texas,48089,194483.0
Colquitt,Georgia,13071,52808.0
Columbia,Arkansas,5027,1471030.0
Columbia,Florida,12023,980699.0
Columbia,Georgia,13073,570598.0
Columbia,New York,36021,2471011.0
Columbia,Oregon,41009,1392.0
Columbia,Pennsylvania,42037,531665.0
Columbia,Washington,53013,87174.0
Columbia,Wisconsin,55021,459027.0
Columbiana,Ohio,39029,1965627.0
Columbus,North Carolina,37047,618956.0
Colusa,California,6011,203829.0
Comal,Texas,48091,301086.0
Comanche,Oklahoma,40031,1288106.0
Comanche,Texas,48093,138807.0
Concho,Texas,48095,82755.0
Concordia,Louisiana,22029,694027.0
Conecuh,Alabama,1035,162455.0
Conejos,Colorado,8021,277295.0
Contra Costa,California,6013,7244472.0
Converse,Wyoming,56009,245184.0
Conway,Arkansas,5029,637131.0
Cook,Georgia,13075,44757.0
Cook,Illinois,17031,48285317.0
Cook,Minnesota,27031,0.0
Cooke,Texas,48097,865250.0
Cooper,Missouri,29053,169180.0
Coos,New Hampshire,33007,665189.0
Coos,Oregon,41011,474613.0
Coosa,Alabama,1037,3507908.0
Copiah,Mississippi,28029,2018632.0
Corson,South Dakota,46031,3746.0
Cortland,New York,36023,197859.0
Coryell,Texas,48099,147772.0
Coshocton,Ohio,39031,708786.0
Costilla,Colorado,8023,66475.0
Cottle,Texas,48101,99681.0
Cotton,Oklahoma,40033,59888.0
Cottonwood,Minnesota,27033,0.0
Covington,Alabama,1039,1121807.0
Covington,Mississippi,28031,991084.0
Covington,Virginia,51580,9712.0
Coweta,Georgia,13077,2642099.0
Cowley,Kansas,20035,134271.0
Cowlitz,Washington,53015,14736.0
Craig,Oklahoma,40035,83756.0
Craig,Virginia,51045,96026.0
Craighead,Arkansas,5031,196036.0
Crane,Texas,48103,42534.0
Craven,North Carolina,37049,1096980.0
Crawford,Arkansas,5033,224142.0
Crawford,Georgia,13079,154482.0
Crawford,Illinois,17033,332232.0
Crawford,Indiana,18025,140883.0
Crawford,Iowa,19047,21322.0
Crawford,Kansas,20037,184989.0
Crawford,Michigan,26039,460622.0
Crawford,Missouri,29055,176224.0
Crawford,Ohio,39033,366742.0
Crawford,Pennsylvania,42039,1342854.0
Crawford,Wisconsin,55023,22386.0
Creek,Oklahoma,40037,951190.0
Crenshaw,Alabama,1041,917100.0
Crisp,Georgia,13081,90.0
Crittenden,Arkansas,5035,469488.0
Crittenden,Kentucky,21055,25779.0
Crockett,Tennessee,47033,96084.0
Crockett,Texas,48105,59703.0
Crook,Oregon,41013,304755.0
Crook,Wyoming,56011,258165.0
Crosby,Texas,48107,410670.0
Cross,Arkansas,5037,807277.0
Crow Wing,Minnesota,27035,312333.0
Crowley,Colorado,8025,24124.0
Culberson,Texas,48109,48036.0
Cullman,Alabama,1043,1536245.0
Culpeper,Virginia,51047,1095758.0
Cumberland,Illinois,17035,132737.0
Cumberland,Kentucky,21057,191800.0
Cumberland,Maine,23005,14509353.0
Cumberland,New Jersey,34011,2489989.0
Cumberland,North Carolina,37051,683405.0
Cumberland,Pennsylvania,42041,996880.0
Cumberland,Tennessee,47035,1286348.0
Cumberland,Virginia,51049,163337.0
Cuming,Nebraska,31039,19.0
Currituck,North Carolina,37053,654145.0
Curry,New Mexico,35009,98353.0
Curry,Oregon,41015,160670.0
Custer,Colorado,8027,4274.0
Custer,Idaho,16037,13911.0
Custer,Montana,30017,60391.0
Custer,Nebraska,31041,807.0
Custer,Oklahoma,40039,1784893.0
Custer,South Dakota,46033,99038.0
Cuyahoga,Ohio,39035,14553423.0
Dade,Georgia,13083,403687.0
Dade,Missouri,29057,32819.0
Daggett,Utah,49009,12798.0
Dakota,Minnesota,27037,759247.0
Dakota,Nebraska,31043,7428.0
Dale,Alabama,1045,613334.0
Dallam,Texas,48111,43953.0
Dallas,Alabama,1047,8619904.0
Dallas,Arkansas,5039,1734660.0
Dallas,Iowa,19049,2915845.0
Dallas,Missouri,29059,94288.0
Dallas,Texas,48113,11143739.0
Dane,Wisconsin,55025,475167.0
Daniels,Montana,30019,6987.0
Danville,Virginia,51590,1616644.0
Dare,North Carolina,37055,699227.0
Darke,Ohio,39037,376049.0
Darlington,South Carolina,45031,325027.0
Dauphin,Pennsylvania,42043,685470.0
Davidson,North Carolina,37057,1672737.0
Davidson,Tennessee,47037,34362993.0
Davie,North Carolina,37059,756741.0
Daviess,Indiana,18027,161852.0
Daviess,Kentucky,21059,123553.0
Daviess,Missouri,29061,85494.0
Davis,Iowa,19051,27295.0
Davis,Utah,49011,4820177.0
Davison,South Dakota,46035,174705.0
Dawes,Nebraska,31045,15547.0
Dawson,Georgia,13085,1535852.0
Dawson,Montana,30021,21835.0
Dawson,Nebraska,31047,34698.0
Dawson,Texas,48115,224934.0
Day,South Dakota,46037,37559.0
De Baca,New Mexico,35011,12380.0
De Soto,Louisiana,22031,3761539.0
De Witt,Illinois,17039,115645.0
DeKalb,Georgia,13089,18303307.0
DeKalb,Illinois,17037,920813.0
DeKalb,Indiana,18033,162617.0
DeKalb,Missouri,29063,255426.0
DeKalb,Tennessee,47041,7320.0
DeSoto,Florida,12027,151343.0
DeSoto,Mississippi,28033,1506752.0
DeWitt,Texas,48123,105513.0
Deaf Smith,Texas,48117,366119.0
Dearborn,Indiana,18029,600154.0
Decatur,Georgia,13087,360437.0
Decatur,Indiana,18031,83643.0
Decatur,Iowa,19053,34702.0
Decatur,Kansas,20039,89797.0
Deer Lodge,Montana,30023,209372.0
Defiance,Ohio,39039,170197.0
Del Norte,California,6015,518592.0
Delaware,Indiana,18035,917202.0
Delaware,Iowa,19055,85818.0
Delaware,New York,36025,777388.0
Delaware,Ohio,39041,2575565.0
Delaware,Oklahoma,40041,393872.0
Delaware,Pennsylvania,42045,8968310.0
Delta,Colorado,8029,137773.0
Delta,Michigan,26041,151019.0
Delta,Texas,48119,47054.0
Denali,Alaska,2068,78826.0
Dent,Missouri,29065,54012.0
