county,state,fips_code,customers_out
Bastrop,Texas,48021,392516
Bates,Missouri,29013,35509
Bath,Kentucky,21011,23188
Bath,Virginia,51017,1051
Baxter,Arkansas,5005,55098
Bay,Florida,12005,711340
Bay,Michigan,26017,259580
Bayfield,Wisconsin,55007,331379
Beaufort,North Carolina,37013,1119516
Beaufort,South Carolina,45013,15114821
Beauregard,Louisiana,22011,888133
Beaver,Pennsylvania,42007,228549
Becker,Minnesota,27005,43701
Beckham,Oklahoma,40009,123967
Bedford,Pennsylvania,42009,226077
Bedford,Tennessee,47003,282
Bedford,Virginia,51019,1448552
Belknap,New Hampshire,33001,333401
Bell,Kentucky,21013,281902
Belmont,Ohio,39013,495512
Ben Hill,Georgia,13017,950
Benewah,Idaho,16009,272968
Bennington,Vermont,50003,396001
Benton,Arkansas,5007,84658
Benton,Indiana,18007,51286
Benton,Iowa,19011,126125
Benton,Minnesota,27009,77977
Benton,Missouri,29015,26649
Benzie,Michigan,26019,105057
Bergen,New Jersey,34003,2851477
Berkeley,South Carolina,45015,1523918
Berkeley,West Virginia,54003,475874
Berks,Pennsylvania,42011,2188508
Berkshire,Massachusetts,25003,639995
Bernalillo,New Mexico,35001,2803442
Berrien,Georgia,13019,83831
Berrien,Michigan,26021,3079009
Bertie,North Carolina,37015,652724
Bexar,Texas,48029,2791030
Bibb,Alabama,1007,168
Bibb,Georgia,13021,439579
Bienville,Louisiana,22013,391516
Bingham,Idaho,16011,195161
Black Hawk,Iowa,19013,481469
Blackford,Indiana,18009,98068
Bladen,North Carolina,37017,2572224
Blaine,Idaho,16013,66195
Blaine,Oklahoma,40011,75174
Blair,Pennsylvania,42013,593900
Bland,Virginia,51021,141603
Bleckley,Georgia,13023,24809
Blount,Tennessee,47009,357923
Blue Earth,Minnesota,27013,124514
Boise,Idaho,16015,258095
Bolivar,Mississippi,28011,351385
Bond,Illinois,17005,65006
Bonner,Idaho,16017,295077
Boone,Arkansas,5009,289216
Boone,Illinois,17007,32740
Boone,Indiana,18011,155840
Boone,Iowa,19015,64195
Boone,Kentucky,21015,288932
Boone,Missouri,29019,206189
Boone,West Virginia,54005,2172481
Bossier,Louisiana,22015,3114468
Botetourt,Virginia,51023,708572
Boulder,Colorado,8013,1686383
Bourbon,Kansas,20011,145663
Bourbon,Kentucky,21017,78140
Bowie,Texas,48037,1812061
Boyd,Kentucky,21019,362453
Boyd,Nebraska,31015,4009
Boyle,Kentucky,21021,41352
Bracken,Kentucky,21023,53617
Bradford,Florida,12007,428796
Bradford,Pennsylvania,42015,672495
Bradley,Arkansas,5011,236632
Branch,Michigan,26023,187609
Brantley,Georgia,13025,35128
Braxton,West Virginia,54007,1046034
Brazos,Texas,48041,1536
Breathitt,Kentucky,21025,491061
Breckinridge,Kentucky,21027,198
Bremer,Iowa,19017,35461
Brevard,Florida,12009,31458895
Briscoe,Texas,48045,84
Bristol,Massachusetts,25005,2319474
Bristol,Rhode Island,44001,223003
Bronx,New York,36005,580578
Brooke,West Virginia,54009,286871
Brooks,Georgia,13027,51382
Broome,New York,36007,834491
Broomfield,Colorado,8014,69641
Broward,Florida,12011,8245720
Brown,Illinois,17009,30794
Brown,Indiana,18013,421314
Brown,Kansas,20013,86785
Brown,Minnesota,27015,81
Brown,Nebraska,31017,4750
Brown,Ohio,39015,589908
Brown,Wisconsin,55009,784168
Brunswick,North Carolina,37019,6272325
Brunswick,Virginia,51025,305498
Bryan,Georgia,13029,1404947
Bryan,Oklahoma,40013,371900
Buchanan,Iowa,19019,65503
Buchanan,Missouri,29021,554529
Buchanan,Virginia,51027,458907
Buckingham,Virginia,51029,82660
Bucks,Pennsylvania,42017,4226645
Buena Vista,Iowa,19021,25824
Buena Vista,Virginia,51530,32879
Buffalo,Nebraska,31019,49322
Buffalo,Wisconsin,55011,36412
Bullitt,Kentucky,21029,68431
Bulloch,Georgia,13031,2295528
Bullock,Alabama,1011,606
Buncombe,North Carolina,37021,2309893
Bureau,Illinois,17011,118779
Burke,Georgia,13033,103627
Burke,North Carolina,37023,423068
Burleson,Texas,48051,122910
Burlington,New Jersey,34005,2792258
Burt,Nebraska,31021,12558
Butler,Alabama,1013,114379
Butler,Iowa,19023,55331
Butler,Kansas,20015,237663
Butler,Kentucky,21031,636
Butler,Ohio,39017,2188236
Butler,Pennsylvania,42019,698752
Butte,South Dakota,46019,13356
Butts,Georgia,13035,95972
Cabarrus,North Carolina,37025,530652
Cabell,West Virginia,54011,2048515
Caddo,Louisiana,22017,3501657
Caddo,Oklahoma,40015,674266
Calcasieu,Louisiana,22019,1973817
Caldwell,Kentucky,21033,47500
Caldwell,Louisiana,22021,149559
Caldwell,Missouri,29025,4486
Caldwell,North Carolina,37027,615478
Caldwell,Texas,48055,90641
Caledonia,Vermont,50005,114771
Calhoun,Arkansas,5013,54581
Calhoun,Florida,12013,86936
Calhoun,Georgia,13037,36343
Calhoun,Illinois,17013,32409
Calhoun,Iowa,19025,106033
Calhoun,Michigan,26025,802528
Calhoun,Mississippi,28013,1510
Calhoun,South Carolina,45017,482358
Calhoun,West Virginia,54013,591678
Callaway,Missouri,29027,27254
Calumet,Wisconsin,55015,73820
Calvert,Maryland,24009,301222
Camas,Idaho,16025,1872
Cambria,Pennsylvania,42021,793100
Camden,Georgia,13039,1214304
Camden,Missouri,29029,186043
Camden,New Jersey,34007,2589423
Camden,North Carolina,37029,331142
Cameron,Louisiana,22023,90741
Cameron,Pennsylvania,42023,56748
Cameron,Texas,48061,2296
Camp,Texas,48063,116264
Campbell,Kentucky,21037,639128
Campbell,Tennessee,47013,15091
Campbell,Virginia,51031,1236147
Campbell,Wyoming,56005,170
Canadian,Oklahoma,40017,1225428
Candler,Georgia,13043,260606
Cannon,Tennessee,47015,27777
Canyon,Idaho,16027,350483
Cape Girardeau,Missouri,29031,198996
Cape May,New Jersey,34009,5309353
Carbon,Montana,30009,966
Carbon,Pennsylvania,42025,313409
Carlisle,Kentucky,21039,229
Carlton,Minnesota,27017,723266
Caroline,Maryland,24011,215217
Caroline,Virginia,51033,423225
Carroll,Arkansas,5015,44349
Carroll,Georgia,13045,195288
Carroll,Illinois,17015,7569
Carroll,Indiana,18015,127553
Carroll,Iowa,19027,104461
Carroll,Kentucky,21041,10104
Carroll,Maryland,24013,588855
Carroll,Mississippi,28015,33134
Carroll,Missouri,29033,28315
Carroll,New Hampshire,33003,315833
Carroll,Ohio,39019,210783
Carroll,Virginia,51035,744033
Carson,Texas,48065,27811
Carson City,Nevada,32510,316372
Carter,Kentucky,21043,284474
Carter,Montana,30011,13
Carter,Oklahoma,40019,178527
Carteret,North Carolina,37031,1641947
Carver,Minnesota,27019,170432
Casey,Kentucky,21045,9161
Cass,Illinois,17017,31846
Cass,Indiana,18017,40647
Cass,Iowa,19029,28677
Cass,Michigan,26027,498446
Cass,Minnesota,27021,3978106
Cass,Missouri,29037,300240
Cass,Nebraska,31025,122328
Cass,North Dakota,38017,572827
Cass,Texas,48067,93921
Cassia,Idaho,16031,36148
Castro,Texas,48069,9722
Caswell,North Carolina,37033,390867
Catahoula,Louisiana,22025,157311
Catawba,North Carolina,37035,815903
Catoosa,Georgia,13047,46919
Catron,New Mexico,35003,4065
Cattaraugus,New York,36009,296162
Cayuga,New York,36011,531127
Cecil,Maryland,24015,1109837
Cedar,Iowa,19031,54371
Cedar,Missouri,29039,4626
Cedar,Nebraska,31027,1239
Centre,Pennsylvania,42027,545616
Cerro Gordo,Iowa,19033,125753
Chaffee,Colorado,8015,22107
Chambers,Texas,48071,197966
Champaign,Illinois,17019,503280
Champaign,Ohio,39021,130816
Chariton,Missouri,29041,104472
Charles,Maryland,24017,513835
Charles City,Virginia,51036,183560
Charleston,South Carolina,45019,14468379
Charlevoix,Michigan,26029,91595
Charlotte,Florida,12015,1482198
Charlotte,Virginia,51037,465073
Charlottesville,Virginia,51540,193944
Charlton,Georgia,13049,234320
Chase,Kansas,20017,9235
Chatham,Georgia,13051,41795203
Chatham,North Carolina,37037,1571305
Chattahoochee,Georgia,13053,948
Chattooga,Georgia,13055,89700
Chautauqua,New York,36013,387721
Chaves,New Mexico,35005,105008
Cheatham,Tennessee,47021,221666
Cheboygan,Michigan,26031,137405
Chemung,New York,36015,524136
Chenango,New York,36017,1135726
Cherokee,Georgia,13057,526332
Cherokee,Iowa,19035,48024
Cherokee,Kansas,20021,38702
Cherokee,North Carolina,37039,152800
Cherokee,Oklahoma,40021,20018
Cherokee,South Carolina,45021,195308
Cherry,Nebraska,31031,24
Chesapeake,Virginia,51550,5215675
Cheshire,New Hampshire,33005,541902
Chester,Pennsylvania,42029,3443957
Chester,South Carolina,45023,195157
Chesterfield,South Carolina,45025,1931944
Chesterfield,Virginia,51041,4047314
Cheyenne,Kansas,20023,5731
Chickasaw,Iowa,19037,28893
Chickasaw,Mississippi,28017,926
Chicot,Arkansas,5017,291149
Childress,Texas,48075,9574
Chilton,Alabama,1021,177320
Chippewa,Minnesota,27023,88264
Chippewa,Wisconsin,55017,73810
Chisago,Minnesota,27025,196522
Chittenden,Vermont,50007,509573
Choctaw,Mississippi,28019,46961
Choctaw,Oklahoma,40023,163720
Chowan,North Carolina,37041,133261
Christian,Illinois,17021,130299
Christian,Kentucky,21047,76393
Christian,Missouri,29043,2959
Churchill,Nevada,32001,175279
Citrus,Florida,12017,1866026
Clackamas,Oregon,41005,2249806
Claiborne,Louisiana,22027,142538
Claiborne,Mississippi,28021,104889
Clare,Michigan,26035,590636
Clarendon,South Carolina,45027,2022591
Clarion,Pennsylvania,42031,358883
Clark,Arkansas,5019,331631
Clark,Illinois,17023,32005
Clark,Indiana,18019,258630
Clark,Kentucky,21049,117878
Clark,Missouri,29045,926
Clark,Nevada,32003,3197633
Clark,Ohio,39023,494803
Clark,Wisconsin,55019,64723
Clarke,Alabama,1025,1686
Clarke,Georgia,13059,242955
Clarke,Iowa,19039,14180
Clarke,Mississippi,28023,70460
Clarke,Virginia,51043,292063
Clay,Arkansas,5021,81456
Clay,Florida,12019,5029453
Clay,Georgia,13061,20168
Clay,Illinois,17025,13824
Clay,Indiana,18021,238095
Clay,Iowa,19041,16581
Clay,Kansas,20027,10922
Clay,Kentucky,21051,69631
Clay,Minnesota,27027,64795
Clay,Mississippi,28025,48657
Clay,Missouri,29047,1063055
Clay,North Carolina,37043,1161
Clay,Tennessee,47027,147192
Clay,West Virginia,54015,2253163
Clayton,Georgia,13063,964455
Clayton,Iowa,19043,60381
Clear Creek,Colorado,8019,21596
Clearfield,Pennsylvania,42033,438291
Clearwater,Idaho,16035,264787
Cleburne,Arkansas,5023,174699
Clermont,Ohio,39025,1999394
Cleveland,Arkansas,5025,149940
Cleveland,North Carolina,37045,562605
Cleveland,Oklahoma,40027,681148
Clinch,Georgia,13065,91969
Clinton,Illinois,17027,277548
Clinton,Indiana,18023,359847
Clinton,Iowa,19045,190502
Clinton,Kentucky,21053,3276
Clinton,Michigan,26037,401169
Clinton,Missouri,29049,78557
Clinton,New York,36019,330753
Clinton,Ohio,39027,300397
Clinton,Pennsylvania,42035,358269
Cloud,Kansas,20029,9090
Coahoma,Mississippi,28027,89510
Coal,Oklahoma,40029,91249
Cobb,Georgia,13067,1583719
Cochran,Texas,48079,3407
Coffee,Alabama,1031,122419
Coffee,Georgia,13069,20873
Coffee,Tennessee,47031,564
Coffey,Kansas,20031,17689
Cole,Missouri,29051,165844
Coles,Illinois,17029,320724
Colfax,Nebraska,31037,15789
Colleton,South Carolina,45029,3812059
Collier,Florida,12021,3483897
Collingsworth,Texas,48087,45979
Colonial Heights,Virginia,51570,132998
Colorado,Texas,48089,125643
Colquitt,Georgia,13071,44563
Columbia,Arkansas,5027,428613
Columbia,Florida,12023,1849139
Columbia,Georgia,13073,523083
Columbia,New York,36021,1319986
Columbia,Pennsylvania,42037,386812
Columbia,Wisconsin,55021,3962
Columbiana,Ohio,39029,738758
Columbus,North Carolina,37047,7202975
Comal,Texas,48091,56233
Comanche,Oklahoma,40031,1001103
Concordia,Louisiana,22029,173057
Conecuh,Alabama,1035,10337
Conejos,Colorado,8021,178259
Conway,Arkansas,5029,118731
Cook,Georgia,13075,43119
Cook,Illinois,17031,9389472
Cooper,Missouri,29053,67928
Coos,New Hampshire,33007,256721
Coosa,Alabama,1037,95969
Copiah,Mississippi,28029,683721
Cortland,New York,36023,218516
Coshocton,Ohio,39031,167246
Costilla,Colorado,8023,24824
Cotton,Oklahoma,40033,263503
Covington,Alabama,1039,125169
Covington,Mississippi,28031,194703
Covington,Virginia,51580,55377
Coweta,Georgia,13077,104981
Cowley,Kansas,20035,85585
Craig,Oklahoma,40035,332623
Craig,Virginia,51045,39275
Craighead,Arkansas,5031,183756
Craven,North Carolina,37049,2523806
Crawford,Arkansas,5033,352775
Crawford,Georgia,13079,99074
Crawford,Illinois,17033,58159
Crawford,Indiana,18025,153596
Crawford,Iowa,19047,97989
Crawford,Kansas,20037,108908
Crawford,Michigan,26039,59692
Crawford,Missouri,29055,80031
Crawford,Ohio,39033,113871
Crawford,Pennsylvania,42039,667061
Crawford,Wisconsin,55023,2433
Creek,Oklahoma,40037,1385814
Crenshaw,Alabama,1041,73174
Crisp,Georgia,13081,152
Crittenden,Arkansas,5035,378682
Crittenden,Kentucky,21055,50613
Crockett,Tennessee,47033,12500
Crook,Wyoming,56011,346
Crosby,Texas,48107,7584
Cross,Arkansas,5037,183837
Crow Wing,Minnesota,27035,1054441
Crowley,Colorado,8025,2511
Culberson,Texas,48109,4170
Culpeper,Virginia,51047,426562
Cumberland,Illinois,17035,42009
Cumberland,Kentucky,21057,26816
Cumberland,Maine,23005,3485307
Cumberland,New Jersey,34011,801096
Cumberland,North Carolina,37051,8263565
Cumberland,Pennsylvania,42041,558085
Cumberland,Virginia,51049,145007
Currituck,North Carolina,37053,3210338
Curry,New Mexico,35009,82064
Custer,Colorado,8027,25331
Custer,Oklahoma,40039,444101
Custer,South Dakota,46033,26353
Cuyahoga,Ohio,39035,8615085
Dade,Georgia,13083,160173
Dade,Missouri,29057,36
Dakota,Minnesota,27037,338334
Dakota,Nebraska,31043,31462
Dale,Alabama,1045,30613
Dallam,Texas,48111,15236
Dallas,Alabama,1047,122149
Dallas,Arkansas,5039,243550
Dallas,Iowa,19049,238004
Dallas,Texas,48113,7
Dane,Wisconsin,55025,1083862
Danville,Virginia,51590,90
Dare,North Carolina,37055,3522061
Darke,Ohio,39037,137546
Darlington,South Carolina,45031,5713309
Dauphin,Pennsylvania,42043,805956
Davidson,North Carolina,37057,816338
Davidson,Tennessee,47037,3721268
Davie,North Carolina,37059,270629
Daviess,Indiana,18027,18636
Daviess,Kentucky,21059,390939
Daviess,Missouri,29061,248
Davis,Iowa,19051,7405
Dawes,Nebraska,31045,44052
Dawson,Georgia,13085,123691
Dawson,Nebraska,31047,22112
De Soto,Louisiana,22031,767930
De Witt,Illinois,17039,64677
DeKalb,Georgia,13089,4052095
DeKalb,Illinois,17037,139819
DeKalb,Indiana,18033,267841
DeKalb,Missouri,29063,47308
DeKalb,Tennessee,47041,1147
DeSoto,Florida,12027,240806
DeSoto,Mississippi,28033,418243
DeWitt,Texas,48123,70980
Deaf Smith,Texas,48117,47777
Dearborn,Indiana,18029,149709
Decatur,Georgia,13087,125015
Decatur,Indiana,18031,22255
Decatur,Iowa,19053,8655
Decatur,Kansas,20039,21735
Defiance,Ohio,39039,116699
Delaware,Indiana,18035,1183822
Delaware,Iowa,19055,55265
Delaware,New York,36025,977365
Delaware,Ohio,39041,1405085
Delaware,Oklahoma,40041,1039855
Delaware,Pennsylvania,42045,3649090
Delta,Michigan,26041,17662
Denali,Alaska,2068,9748
Denver,Colorado,8031,2507552
Des Moines,Iowa,19057,142071
Desha,Arkansas,5041,199548
Deuel,Nebraska,31049,3556
Dewey,Oklahoma,40043,48786
Dickenson,Virginia,51051,367724
Dickey,North Dakota,38021,3
Dickinson,Iowa,19059,107724
Dickinson,Kansas,20041,59898
Dickinson,Michigan,26043,37264
Dickson,Tennessee,47043,6229
Dillon,South Carolina,45033,4706788
Dinwiddie,Virginia,51053,411209
District of Columbia,District of Columbia,11001,3268173
Dixie,Florida,12029,960637
Dixon,Nebraska,31051,11135
Doddridge,West Virginia,54017,786714
Dodge,Georgia,13091,34632
Dodge,Minnesota,27039,28902
Dodge,Nebraska,31053,62938
Dodge,Wisconsin,55027,114548
Doniphan,Kansas,20043,14784
Donley,Texas,48129,6080
Dooly,Georgia,13093,17703
Door,Wisconsin,55029,135497
Dorchester,Maryland,24019,197068
Dorchester,South Carolina,45035,5630827
Dougherty,Georgia,13095,36728
Douglas,Colorado,8035,321274
Douglas,Georgia,13097,296774
Douglas,Illinois,17041,312602
Douglas,Kansas,20045,359599
Douglas,Minnesota,27041,682
Douglas,Nebraska,31055,2523417
Douglas,Nevada,32005,311882
Douglas,Wisconsin,55031,36257
Doña Ana,New Mexico,35013,895827
Drew,Arkansas,5043,349302
DuPage,Illinois,17043,1230896
Dubuque,Iowa,19061,286776
Dukes,Massachusetts,25007,95944
Dunklin,Missouri,29069,39306
Dunn,Wisconsin,55033,141602
Duplin,North Carolina,37061,2385000
Durham,North Carolina,37063,3264297
Dutchess,New York,36027,3363746
Duval,Florida,12031,53085295
Dyer,Tennessee,47045,19595
Eagle,Colorado,8037,276377
Early,Georgia,13099,10392
East Baton Rouge,Louisiana,22033,11397159
East Carroll,Louisiana,22035,121730
East Feliciana,Louisiana,22037,438369
Eaton,Michigan,26045,314315
Eau Claire,Wisconsin,55035,187282
Echols,Georgia,13101,88912
Eddy,New Mexico,35015,242093
Edgar,Illinois,17045,35740
Edgecombe,North Carolina,37065,353383
Edgefield,South Carolina,45037,31672
Edmonson,Kentucky,21061,1585
Edwards,Illinois,17047,12070
Edwards,Kansas,20047,43478
Effingham,Georgia,13103,6793501
Effingham,Illinois,17049,56163
El Paso,Colorado,8041,1279264
El Paso,Texas,48141,2158263
Elbert,Colorado,8039,3020
Elbert,Georgia,13105,4799
Elk,Kansas,20049,36276
Elk,Pennsylvania,42047,228718
Elkhart,Indiana,18039,1077540
Elko,Nevada,32007,446445
Elliott,Kentucky,21063,1407
Ellis,Kansas,20051,561339
Ellis,Oklahoma,40045,98721
Ellsworth,Kansas,20053,249
Elmore,Alabama,1051,191468
Elmore,Idaho,16039,45975
Emanuel,Georgia,13107,170268
Emmet,Iowa,19063,14141
Emmet,Michigan,26047,134056
Emporia,Virginia,51595,28253
Erie,New York,36029,3578648
Erie,Ohio,39043,453648
Erie,Pennsylvania,42049,1741943
Escambia,Alabama,1053,291
Escambia,Florida,12033,2068888
Esmeralda,Nevada,32009,6965
Essex,Massachusetts,25009,2743490
Essex,New Jersey,34013,3500846
Essex,New York,36031,486675
Essex,Vermont,50009,131394
Essex,Virginia,51057,238421
Estill,Kentucky,21065,68728
Eureka,Nevada,32011,10681
Evangeline,Louisiana,22039,237443
Evans,Georgia,13109,445750
Fairbanks North Star,Alaska,2090,90850
Fairfax,Virginia,51059,4929549
Fairfax City,Virginia,51600,117620
Fairfield,Connecticut,9001,4887375
Fairfield,Ohio,39045,1351831
Fairfield,South Carolina,45039,172032
Fall River,South Dakota,46047,15811
Falls,Texas,48145,6534
Falls Church,Virginia,51610,77728
Fannin,Georgia,13111,2619
Faribault,Minnesota,27043,147
Faulkner,Arkansas,5045,586221
Fauquier,Virginia,51061,865611
Fayette,Georgia,13113,83001
Fayette,Illinois,17051,120624
Fayette,Indiana,18041,139661
Fayette,Iowa,19065,96298
Fayette,Kentucky,21067,1067424
Fayette,Ohio,39047,182693
Fayette,Pennsylvania,42051,1029929
Fayette,Texas,48149,16135
Fayette,West Virginia,54019,1535174
Ferry,Washington,53019,142922
Fillmore,Nebraska,31059,644
Flagler,Florida,12035,13984427
Flathead,Montana,30029,639779
Fleming,Kentucky,21069,12937
Florence,South Carolina,45041,16305052
Florence,Wisconsin,55037,69630
Floyd,Georgia,13115,412714
Floyd,Indiana,18043,323838
Floyd,Iowa,19067,45665
Floyd,Kentucky,21071,721612
Floyd,Texas,48153,17921
Floyd,Virginia,51063,269664
Fluvanna,Virginia,51065,181814
Fond du Lac,Wisconsin,55039,58823
Ford,Illinois,17053,41021
Forest,Pennsylvania,42053,203317
Forest,Wisconsin,55041,243710
Forrest,Mississippi,28035,131067
Forsyth,Georgia,13117,75345
Forsyth,North Carolina,37067,3681041
Fountain,Indiana,18045,69535
Franklin,Arkansas,5047,26925
Franklin,Florida,12037,361928
Franklin,Georgia,13119,22126
Franklin,Idaho,16041,292
Franklin,Illinois,17055,219790
Franklin,Indiana,18047,57907
Franklin,Iowa,19069,39510
Franklin,Kansas,20059,86012
Franklin,Kentucky,21073,119225
Franklin,Louisiana,22041,64796
Franklin,Maine,23007,585388
Franklin,Massachusetts,25011,423007
Franklin,Mississippi,28037,273069
Franklin,Missouri,29071,633415
Franklin,New York,36033,374721
Franklin,North Carolina,37069,2440671
Franklin,Ohio,39049,7638507
Franklin,Pennsylvania,42055,303203
Franklin,Texas,48159,76872
Franklin,Vermont,50011,268297
Franklin,Virginia,51067,1846201
Franklin,Washington,53021,1785
Frederick,Maryland,24021,1123243
Frederick,Virginia,51069,481608
Fredericksburg,Virginia,51630,118889
Freeborn,Minnesota,27047,5295
Freestone,Texas,48161,1
Fremont,Colorado,8043,46729
Fremont,Iowa,19071,24313
Fresno,California,6019,180329
Fulton,Arkansas,5049,54128
Fulton,Georgia,13121,4968728
Fulton,Illinois,17057,106661
Fulton,Indiana,18049,45846
Fulton,Kentucky,21075,919
Fulton,New York,36035,627503
Fulton,Ohio,39051,70030
Fulton,Pennsylvania,42057,65515
Furnas,Nebraska,31065,7488
Gadsden,Florida,12039,1804111
Gaines,Texas,48165,83482
Galax,Virginia,51640,26698
Gallatin,Illinois,17059,25205
Gallatin,Kentucky,21077,8527
Gallia,Ohio,39053,314472
Galveston,Texas,48167,82607
Garden,Nebraska,31069,13824
Garfield,Colorado,8045,315844
Garfield,Oklahoma,40047,259486
Garfield,Washington,53023,426
Garland,Arkansas,5051,3363773
Garrard,Kentucky,21079,18364
Garrett,Maryland,24023,293438
Garvin,Oklahoma,40049,118832
Garza,Texas,48169,2555
Gasconade,Missouri,29073,34219
Gaston,North Carolina,37071,2333314
Gates,North Carolina,37073,175939
Geary,Kansas,20061,88870
Geauga,Ohio,39055,874193
Gem,Idaho,16045,98913
Genesee,Michigan,26049,2865010
Genesee,New York,36037,126608
Geneva,Alabama,1061,19612
Gentry,Missouri,29075,13875
George,Mississippi,28039,14894
Georgetown,South Carolina,45043,3562815
Gibson,Indiana,18051,355141
Gibson,Tennessee,47053,4289
Gila,Arizona,4007,42565
Gilchrist,Florida,12041,784255
Giles,Virginia,51071,417223
Gilmer,Georgia,13123,702551
Gilmer,West Virginia,54021,325360
Gilpin,Colorado,8047,10059
Glades,Florida,12043,49867
Gladwin,Michigan,26051,400688
Glascock,Georgia,13125,34420
Gloucester,New Jersey,34015,1538809
Gloucester,Virginia,51073,704535
Glynn,Georgia,13127,9068406
Gogebic,Michigan,26053,348935
Goliad,Texas,48175,9629
Gonzales,Texas,48177,95537
Goochland,Virginia,51075,1691462
Goodhue,Minnesota,27049,440027
Gooding,Idaho,16047,73805
Gordon,Georgia,13129,104874
Gove,Kansas,20063,7088
Grady,Georgia,13131,199
Grady,Oklahoma,40051,619813
Grafton,New Hampshire,33009,503522
Graham,Kansas,20065,3566
Graham,North Carolina,37075,301244
Grainger,Tennessee,47057,73639
Grand Forks,North Dakota,38035,224378
Grand Isle,Vermont,50013,33432
Grand Traverse,Michigan,26055,75482
Grant,Arkansas,5053,344110
Grant,Indiana,18053,527825
Grant,Kentucky,21081,41478
Grant,Louisiana,22043,713415
Grant,Minnesota,27051,390
