county,state,fips_code,customers_out
Benton,Arkansas,5007,5273
Benton,Iowa,19011,383
Benton,Minnesota,27009,38
Benton,Missouri,29015,356
Benzie,Michigan,26019,5280
Bergen,New Jersey,34003,311401
Berkeley,South Carolina,45015,13646
Berkeley,West Virginia,54003,48860
Berks,Pennsylvania,42011,400965
Berkshire,Massachusetts,25003,1072876
Berrien,Georgia,13019,8917
Berrien,Michigan,26021,167265
Bertie,North Carolina,37015,15068
Bexar,Texas,48029,256875
Bibb,Alabama,1007,616
Bibb,Georgia,13021,91248
Bienville,Louisiana,22013,31403
Black Hawk,Iowa,19013,35
Blackford,Indiana,18009,4634
Bladen,North Carolina,37017,1655
Blaine,Oklahoma,40011,922
Blair,Pennsylvania,42013,29275
Bland,Virginia,51021,80162
Bleckley,Georgia,13023,2260
Blount,Tennessee,47009,67433
Blue Earth,Minnesota,27013,2896
Bolivar,Mississippi,28011,12518
Bond,Illinois,17005,224
Bonner,Idaho,16017,175461
Boone,Arkansas,5009,16680
Boone,Illinois,17007,6767
Boone,Indiana,18011,680
Boone,Iowa,19015,20889
Boone,Kentucky,21015,269668
Boone,Missouri,29019,9643
Boone,West Virginia,54005,67654
Bossier,Louisiana,22015,57356
Botetourt,Virginia,51023,11341
Boulder,Colorado,8013,114754
Bourbon,Kansas,20011,817
Bourbon,Kentucky,21017,12652
Bowie,Texas,48037,38787
Boyd,Kentucky,21019,43302
Boyle,Kentucky,21021,165
Bracken,Kentucky,21023,11
Bradford,Florida,12007,16214
Bradford,Pennsylvania,42015,61046
Bradley,Arkansas,5011,1271
Branch,Michigan,26023,96953
Brantley,Georgia,13025,69
Braxton,West Virginia,54007,139380
Brazoria,Texas,48039,238599
Brazos,Texas,48041,14
Breathitt,Kentucky,21025,40597
Brevard,Florida,12009,303429
Brewster,Texas,48043,122
Bristol,Massachusetts,25005,69377
Bristol,Rhode Island,44001,4605
Bronx,New York,36005,29368
Brooke,West Virginia,54009,59266
Brooks,Georgia,13027,66
Brooks,Texas,48047,8892
Broome,New York,36007,50920
Broomfield,Colorado,8014,3233
Broward,Florida,12011,894476
Brown,Illinois,17009,48
Brown,Indiana,18013,16555
Brown,Kansas,20013,5
Brown,Minnesota,27015,343
Brown,Nebraska,31017,10
Brown,Ohio,39015,36310
Brown,Texas,48049,15187
Brown,Wisconsin,55009,27948
Brunswick,North Carolina,37019,2746
Brunswick,Virginia,51025,6401
Bryan,Georgia,13029,2355
Bryan,Oklahoma,40013,6207
Buchanan,Iowa,19019,288
Buchanan,Virginia,51027,29952
Bucks,Pennsylvania,42017,504494
Buena Vista,Iowa,19021,148
Buffalo,Nebraska,31019,1327
Buffalo,Wisconsin,55011,181
Bullitt,Kentucky,21029,2771
Bulloch,Georgia,13031,10316
Bullock,Alabama,1011,29
Buncombe,North Carolina,37021,132848
Bureau,Illinois,17011,14858
Burke,Georgia,13033,6134
Burke,North Carolina,37023,14595
Burleson,Texas,48051,13620
Burlington,New Jersey,34005,81633
Burt,Nebraska,31021,677
Butler,Alabama,1013,8241
Butler,Iowa,19023,84
Butler,Kansas,20015,431
Butler,Ohio,39017,140953
Butler,Pennsylvania,42019,124399
Butts,Georgia,13035,3998
Cabarrus,North Carolina,37025,60061
Cabell,West Virginia,54011,199405
Caddo,Louisiana,22017,205304
Caddo,Oklahoma,40015,55338
Calcasieu,Louisiana,22019,233427
Caldwell,Kentucky,21033,701
Caldwell,Louisiana,22021,6130
Caldwell,Missouri,29025,78
Caldwell,North Carolina,37027,15819
Caldwell,Texas,48055,8591
Caledonia,Vermont,50005,144925
Calhoun,Arkansas,5013,60
Calhoun,Florida,12013,14332
Calhoun,Georgia,13037,2391
Calhoun,Illinois,17013,1133
Calhoun,Michigan,26025,64102
Calhoun,South Carolina,45017,1185
Calhoun,Texas,48057,7437
Calhoun,West Virginia,54013,13714
Callahan,Texas,48059,6250
Callaway,Missouri,29027,4281
Calumet,Wisconsin,55015,2324
Calvert,Maryland,24009,33833
Cambria,Pennsylvania,42021,81801
Camden,Georgia,13039,22545
Camden,Missouri,29029,8163
Camden,New Jersey,34007,238262
Cameron,Louisiana,22023,1471
Cameron,Pennsylvania,42023,74491
Cameron,Texas,48061,148032
Camp,Texas,48063,14088
Campbell,Kentucky,21037,55540
Campbell,Tennessee,47013,1640
Campbell,Virginia,51031,44816
Canadian,Oklahoma,40017,37710
Candler,Georgia,13043,1092
Cape Girardeau,Missouri,29031,4485
Cape May,New Jersey,34009,82135
Carbon,Pennsylvania,42025,96950
Carlton,Minnesota,27017,5202
Caroline,Virginia,51033,4692
Carroll,Arkansas,5015,4128
Carroll,Georgia,13045,40026
Carroll,Illinois,17015,1862
Carroll,Indiana,18015,7003
Carroll,Iowa,19027,1054
Carroll,Kentucky,21041,1598
Carroll,Maryland,24013,36403
Carroll,Mississippi,28015,12947
Carroll,New Hampshire,33003,466717
Carroll,Ohio,39019,39211
Carroll,Virginia,51035,291601
Carson,Texas,48065,275
Carter,Kentucky,21043,15490
Carter,Oklahoma,40019,24924
Carteret,North Carolina,37031,19916
Carver,Minnesota,27019,14326
Casey,Kentucky,21045,2910
Cass,Illinois,17017,79
Cass,Indiana,18017,1438
Cass,Iowa,19029,2
Cass,Michigan,26027,16132
Cass,Minnesota,27021,18167
Cass,Nebraska,31025,1647
Cass,North Dakota,38017,15670
Cass,Texas,48067,2002
Castro,Texas,48069,403
Caswell,North Carolina,37033,4691
Catahoula,Louisiana,22025,12
Catawba,North Carolina,37035,82497
Catoosa,Georgia,13047,590
Catron,New Mexico,35003,42
Cattaraugus,New York,36009,17725
Cayuga,New York,36011,135011
Cedar,Iowa,19031,81
Cedar,Nebraska,31027,1
Centre,Pennsylvania,42027,40327
Cerro Gordo,Iowa,19033,36970
Chaffee,Colorado,8015,1349
Chambers,Texas,48071,31823
Champaign,Illinois,17019,41143
Champaign,Ohio,39021,8762
Charles,Maryland,24017,34409
Charleston,South Carolina,45019,154711
Charlevoix,Michigan,26029,13835
Charlotte,Florida,12015,124447
Charlotte,Virginia,51037,741
Charlton,Georgia,13049,263
Chase,Kansas,20017,2214
Chatham,Georgia,13051,211668
Chatham,North Carolina,37037,22510
Chattahoochee,Georgia,13053,303
Chattooga,Georgia,13055,21833
Chautauqua,New York,36013,39743
Chaves,New Mexico,35005,8142
Cheatham,Tennessee,47021,8048
Cheboygan,Michigan,26031,23708
Chemung,New York,36015,81643
Chenango,New York,36017,39007
Cherokee,Georgia,13057,28419
Cherokee,Iowa,19035,27
Cherokee,North Carolina,37039,38177
Cherokee,Oklahoma,40021,21841
Cherokee,South Carolina,45021,10205
Cherokee,Texas,48073,53866
Cheshire,New Hampshire,33005,1335559
Chester,Pennsylvania,42029,363829
Chester,South Carolina,45023,11206
Chesterfield,South Carolina,45025,8857
Chickasaw,Iowa,19037,470
Chicot,Arkansas,5017,4107
Childress,Texas,48075,503
Chilton,Alabama,1021,6900
Chippewa,Minnesota,27023,1167
Chippewa,Wisconsin,55017,6006
Chisago,Minnesota,27025,16004
Chittenden,Vermont,50007,1652846
Choctaw,Mississippi,28019,180
Choctaw,Oklahoma,40023,2392
Christian,Illinois,17021,1511
Christian,Kentucky,21047,362
Christian,Missouri,29043,517
Citrus,Florida,12017,68201
Clackamas,Oregon,41005,1993628
Claiborne,Louisiana,22027,4248
Claiborne,Mississippi,28021,1659
Clare,Michigan,26035,13327
Clarendon,South Carolina,45027,19112
Clarion,Pennsylvania,42031,31858
Clark,Arkansas,5019,3481
Clark,Illinois,17023,28
Clark,Indiana,18019,20831
Clark,Kentucky,21049,10722
Clark,Missouri,29045,1566
Clark,Ohio,39023,41624
Clark,Wisconsin,55019,619
Clarke,Alabama,1025,6
Clarke,Georgia,13059,21962
Clarke,Iowa,19039,23
Clarke,Mississippi,28023,1253
Clarke,Virginia,51043,5131
Clay,Arkansas,5021,39432
Clay,Florida,12019,99641
Clay,Georgia,13061,1461
Clay,Illinois,17025,919
Clay,Indiana,18021,4773
Clay,Iowa,19041,93
Clay,Kansas,20027,170
Clay,Kentucky,21051,2769
Clay,Minnesota,27027,1243
Clay,Missouri,29047,12799
Clay,Tennessee,47027,3654
Clay,Texas,48077,1645
Clay,West Virginia,54015,84489
Clayton,Georgia,13063,42121
Clayton,Iowa,19043,167
Clear Creek,Colorado,8019,4199
Clearfield,Pennsylvania,42033,48591
Cleburne,Arkansas,5023,9021
Clermont,Ohio,39025,484251
Cleveland,Arkansas,5025,215
Cleveland,North Carolina,37045,14230
Cleveland,Oklahoma,40027,89715
Clinch,Georgia,13065,1585
Clinton,Illinois,17027,2130
Clinton,Indiana,18023,30130
Clinton,Iowa,19045,3151
Clinton,Kentucky,21053,46
Clinton,Michigan,26037,79277
Clinton,Missouri,29049,13059
Clinton,New York,36019,232830
Clinton,Ohio,39027,81504
Clinton,Pennsylvania,42035,23054
Coahoma,Mississippi,28027,5770
Coal,Oklahoma,40029,518
Cobb,Georgia,13067,95426
Cochran,Texas,48079,130
Coffee,Alabama,1031,1652
Coffee,Georgia,13069,539
Coffee,Tennessee,47031,13983
Coffey,Kansas,20031,2
Coke,Texas,48081,45
Cole,Missouri,29051,11482
Coleman,Texas,48083,2752
Coles,Illinois,17029,3348
Colleton,South Carolina,45029,16554
Collier,Florida,12021,192449
Collin,Texas,48085,196613
Collingsworth,Texas,48087,2614
Colorado,Texas,48089,8900
Colquitt,Georgia,13071,4289
Columbia,Arkansas,5027,16951
Columbia,Florida,12023,76194
Columbia,Georgia,13073,80057
Columbia,New York,36021,481023
Columbia,Pennsylvania,42037,84303
Columbia,Wisconsin,55021,8483
Columbiana,Ohio,39029,58348
Columbus,North Carolina,37047,24678
Comal,Texas,48091,4862
Comanche,Oklahoma,40031,22723
Comanche,Texas,48093,1762
Concho,Texas,48095,1416
Concordia,Louisiana,22029,19652
Conecuh,Alabama,1035,84
Conejos,Colorado,8021,4079
Conway,Arkansas,5029,24043
Cook,Georgia,13075,66
Cook,Illinois,17031,1240372
Cooke,Texas,48097,27909
Cooper,Missouri,29053,1612
Coos,New Hampshire,33007,118958
Coosa,Alabama,1037,970
Copiah,Mississippi,28029,16100
Cortland,New York,36023,43443
Coryell,Texas,48099,19859
Coshocton,Ohio,39031,40347
Costilla,Colorado,8023,26
Cottle,Texas,48101,792
Cotton,Oklahoma,40033,12800
Cottonwood,Minnesota,27033,2281
Covington,Alabama,1039,5711
Covington,Mississippi,28031,149
Coweta,Georgia,13077,6481
Cowley,Kansas,20035,608
Craig,Oklahoma,40035,4509
Craig,Virginia,51045,5415
Craighead,Arkansas,5031,15903
Crane,Texas,48103,20119
Craven,North Carolina,37049,22484
Crawford,Arkansas,5033,70605
Crawford,Georgia,13079,11435
Crawford,Illinois,17033,82
Crawford,Indiana,18025,6749
Crawford,Kansas,20037,1060
Crawford,Michigan,26039,12289
Crawford,Ohio,39033,3763
Crawford,Pennsylvania,42039,66073
Crawford,Wisconsin,55023,1212
Creek,Oklahoma,40037,25297
Crenshaw,Alabama,1041,42825
Crittenden,Arkansas,5035,33893
Crittenden,Kentucky,21055,100
Crockett,Texas,48105,589
Crosby,Texas,48107,995
Cross,Arkansas,5037,13396
Crow Wing,Minnesota,27035,9367
Culberson,Texas,48109,266
Culpeper,Virginia,51047,3315
Cumberland,Illinois,17035,591
Cumberland,Kentucky,21057,1719
Cumberland,Maine,23005,2792114
Cumberland,New Jersey,34011,49488
Cumberland,North Carolina,37051,44350
Cumberland,Pennsylvania,42041,207462
Curry,New Mexico,35009,3807
Custer,Oklahoma,40039,13798
Cuyahoga,Ohio,39035,1105350
Dade,Georgia,13083,16287
Dakota,Minnesota,27037,34852
Dakota,Nebraska,31043,149
Dale,Alabama,1045,210
Dallam,Texas,48111,215
Dallas,Alabama,1047,6528
Dallas,Arkansas,5039,4339
Dallas,Iowa,19049,12972
Dallas,Texas,48113,1009162
Dane,Wisconsin,55025,17064
Darke,Ohio,39037,38430
Darlington,South Carolina,45031,24105
Dauphin,Pennsylvania,42043,134031
Davidson,North Carolina,37057,58124
Davidson,Tennessee,47037,201194
Davie,North Carolina,37059,23343
Daviess,Indiana,18027,54
Daviess,Missouri,29061,11
Davis,Iowa,19051,2160
Dawes,Nebraska,31045,800
Dawson,Georgia,13085,7795
Dawson,Nebraska,31047,998
Dawson,Texas,48115,1958
De Soto,Louisiana,22031,41785
De Witt,Illinois,17039,2256
DeKalb,Georgia,13089,271076
DeKalb,Illinois,17037,14020
DeKalb,Indiana,18033,5362
DeKalb,Missouri,29063,150
DeSoto,Florida,12027,16753
DeSoto,Mississippi,28033,49458
DeWitt,Texas,48123,39020
Deaf Smith,Texas,48117,21529
Dearborn,Indiana,18029,48020
Decatur,Georgia,13087,11601
Decatur,Indiana,18031,1545
Decatur,Iowa,19053,1515
Defiance,Ohio,39039,22448
Delaware,Indiana,18035,26383
Delaware,Iowa,19055,1264
Delaware,New York,36025,34765
Delaware,Ohio,39041,144390
Delaware,Oklahoma,40041,33923
Delaware,Pennsylvania,42045,472853
Delta,Michigan,26041,26752
Delta,Texas,48119,797
Denton,Texas,48121,131756
Denver,Colorado,8031,304037
Des Moines,Iowa,19057,5643
Desha,Arkansas,5041,43251
Deuel,Nebraska,31049,51
Dewey,Oklahoma,40043,13713
Dickens,Texas,48125,880
Dickenson,Virginia,51051,22178
Dickinson,Iowa,19059,3086
Dickinson,Kansas,20041,46
Dickinson,Michigan,26043,14604
Dickson,Tennessee,47043,2263
Dillon,South Carolina,45033,2216
Dimmit,Texas,48127,52963
District of Columbia,District of Columbia,11001,184664
Dixie,Florida,12029,8417
Dixon,Nebraska,31051,11929
Doddridge,West Virginia,54017,11240
Dodge,Georgia,13091,9948
Dodge,Minnesota,27039,10801
Dodge,Wisconsin,55027,15719
Donley,Texas,48129,109
Dooly,Georgia,13093,6570
Door,Wisconsin,55029,2145
Dorchester,South Carolina,45035,48856
Dougherty,Georgia,13095,2633
Douglas,Colorado,8035,52654
Douglas,Georgia,13097,11481
Douglas,Illinois,17041,12659
Douglas,Kansas,20045,6873
Douglas,Wisconsin,55031,518
Doña Ana,New Mexico,35013,47699
Drew,Arkansas,5043,3156
DuPage,Illinois,17043,195000
Dubuque,Iowa,19061,16017
Dukes,Massachusetts,25007,20312
Dunklin,Missouri,29069,437
Dunn,Wisconsin,55033,10382
Duplin,North Carolina,37061,11660
Durham,North Carolina,37063,54604
Dutchess,New York,36027,2327260
Duval,Florida,12031,702846
Duval,Texas,48131,21582
Eagle,Colorado,8037,197175
Early,Georgia,13099,946
East Baton Rouge,Louisiana,22033,162416
East Carroll,Louisiana,22035,9798
East Feliciana,Louisiana,22037,2025
Eastland,Texas,48133,6791
Eaton,Michigan,26045,41274
Eau Claire,Wisconsin,55035,1832
Echols,Georgia,13101,103
Ector,Texas,48135,129161
Eddy,New Mexico,35015,10114
Edgar,Illinois,17045,2680
Edgecombe,North Carolina,37065,269
Edgefield,South Carolina,45037,1579
Edwards,Illinois,17047,491
Edwards,Texas,48137,553
Effingham,Georgia,13103,11845
Effingham,Illinois,17049,7591
El Paso,Colorado,8041,37063
El Paso,Texas,48141,223882
Elbert,Georgia,13105,1270
Elk,Kansas,20049,43
Elk,Pennsylvania,42047,95077
Elkhart,Indiana,18039,75281
Ellis,Oklahoma,40045,6567
Ellis,Texas,48139,91479
Elmore,Alabama,1051,126098
Emanuel,Georgia,13107,11480
Emmet,Iowa,19063,6
Emmet,Michigan,26047,13415
Erath,Texas,48143,8010
Erie,New York,36029,820994
Erie,Ohio,39043,58302
Erie,Pennsylvania,42049,399017
Escambia,Florida,12033,119844
Essex,Massachusetts,25009,338314
Essex,New Jersey,34013,424314
Essex,New York,36031,572076
Essex,Vermont,50009,45325
Essex,Virginia,51057,4348
Estill,Kentucky,21065,4206
Evangeline,Louisiana,22039,26654
Evans,Georgia,13109,351
Fairfax,Virginia,51059,3458
Fairfield,Connecticut,9001,368532
Fairfield,Ohio,39045,67979
Fairfield,South Carolina,45039,6021
Falls,Texas,48145,9018
Fannin,Georgia,13111,39
Fannin,Texas,48147,4175
Faribault,Minnesota,27043,6122
Faulkner,Arkansas,5045,23093
Fauquier,Virginia,51061,13588
Fayette,Georgia,13113,13164
Fayette,Illinois,17051,25516
Fayette,Indiana,18041,9130
Fayette,Iowa,19065,6757
Fayette,Kentucky,21067,328471
Fayette,Ohio,39047,44175
Fayette,Pennsylvania,42051,98131
Fayette,Texas,48149,747
Fayette,West Virginia,54019,83211
Fillmore,Minnesota,27045,346
Fillmore,Nebraska,31059,6
Fisher,Texas,48151,501
Flagler,Florida,12035,43700
Flathead,Montana,30029,300521
Fleming,Kentucky,21069,747
Florence,South Carolina,45041,36435
Florence,Wisconsin,55037,8262
Floyd,Georgia,13115,35532
Floyd,Indiana,18043,19514
Floyd,Iowa,19067,773
Floyd,Kentucky,21071,27634
Floyd,Texas,48153,4752
Floyd,Virginia,51063,542974
Fluvanna,Virginia,51065,196
Foard,Texas,48155,25
Fond du Lac,Wisconsin,55039,13642
Ford,Illinois,17053,374
Forest,Pennsylvania,42053,16997
Forest,Wisconsin,55041,14096
Forrest,Mississippi,28035,4342
Forsyth,Georgia,13117,17105
Forsyth,North Carolina,37067,119752
Fort Bend,Texas,48157,549848
Fountain,Indiana,18045,31189
Franklin,Florida,12037,18814
Franklin,Georgia,13119,1573
Franklin,Illinois,17055,4655
Franklin,Indiana,18047,2767
Franklin,Iowa,19069,1062
Franklin,Kentucky,21073,5593
Franklin,Louisiana,22041,2131
Franklin,Maine,23007,201772
Franklin,Massachusetts,25011,1475594
Franklin,Mississippi,28037,27195
Franklin,Missouri,29071,18653
Franklin,New York,36033,114283
Franklin,North Carolina,37069,14058
Franklin,Ohio,39049,1452907
Franklin,Pennsylvania,42055,30015
Franklin,Tennessee,47051,6939
Franklin,Texas,48159,1585
Franklin,Vermont,50011,268045
Franklin,Virginia,51067,53092
Frederick,Maryland,24021,229146
Frederick,Virginia,51069,5128
Freeborn,Minnesota,27047,14844
Freestone,Texas,48161,3862
Fremont,Iowa,19071,2
Fresno,California,6019,84410
Frio,Texas,48163,18310
Fulton,Arkansas,5049,1563
Fulton,Georgia,13121,299174
Fulton,Illinois,17057,10003
Fulton,Indiana,18049,724
Fulton,New York,36035,53187
Fulton,Ohio,39051,70721
Fulton,Pennsylvania,42057,22028
Gaines,Texas,48165,597
Galax,Virginia,51640,2394
Gallatin,Illinois,17059,173
Gallatin,Kentucky,21077,294
Gallia,Ohio,39053,28445
Galveston,Texas,48167,129260
Garden,Nebraska,31069,96
Garfield,Colorado,8045,23410
Garfield,Oklahoma,40047,26920
Garland,Arkansas,5051,135263
Garrard,Kentucky,21079,91
Garrett,Maryland,24023,30804
Garza,Texas,48169,99
Gasconade,Missouri,29073,334
Gaston,North Carolina,37071,27761
Gates,North Carolina,37073,2049
Geary,Kansas,20061,85
Geauga,Ohio,39055,132897
Genesee,Michigan,26049,549871
Genesee,New York,36037,21066
Geneva,Alabama,1061,122
George,Mississippi,28039,258
Georgetown,South Carolina,45043,3687
Gibson,Indiana,18051,11732
Gilchrist,Florida,12041,26941
Giles,Tennessee,47055,3803
Giles,Virginia,51071,39331
Gilmer,Georgia,13123,95569
Gilmer,West Virginia,54021,11126
Glades,Florida,12043,1184
Gladwin,Michigan,26051,121199
Glascock,Georgia,13125,861
Glasscock,Texas,48173,156
Gloucester,New Jersey,34015,218784
Glynn,Georgia,13127,50352
Gogebic,Michigan,26053,4236
Goliad,Texas,48175,7661
Gonzales,Texas,48177,23139
Goochland,Virginia,51075,256
Goodhue,Minnesota,27049,1716
Gordon,Georgia,13129,19852
Grady,Georgia,13131,2
Grady,Oklahoma,40051,38129
Grafton,New Hampshire,33009,221054
Graham,North Carolina,37075,28227
Grand Forks,North Dakota,38035,687
Grand Isle,Vermont,50013,18885
Grand Traverse,Michigan,26055,9913
Grant,Arkansas,5053,14329
Grant,Indiana,18053,21099
Grant,Kentucky,21081,1818
Grant,Louisiana,22043,30424
Grant,West Virginia,54023,105610
Grant,Wisconsin,55043,2255
Granville,North Carolina,37077,18206
Gratiot,Michigan,26057,59479
Gray,Texas,48179,1291
Grayson,Kentucky,21085,46
Grayson,Texas,48181,40933
Grayson,Virginia,51077,243343
Green,Kentucky,21087,467
Green,Wisconsin,55045,5149
Green Lake,Wisconsin,55047,1709
Greenbrier,West Virginia,54025,483134
Greene,Arkansas,5055,204
Greene,Georgia,13133,7668
Greene,Illinois,17061,1562
Greene,Indiana,18055,1214
Greene,Iowa,19073,8363
Greene,Mississippi,28041,1245
Greene,Missouri,29077,14370
Greene,New York,36039,156184
Greene,North Carolina,37079,1068
Greene,Ohio,39057,89799
Greene,Pennsylvania,42059,40330
Greene,Virginia,51079,2398
Greensville,Virginia,51081,2971
Greenup,Kentucky,21089,17931
Greenville,South Carolina,45045,485098
Greenwood,Kansas,20073,181
Greenwood,South Carolina,45047,120463
Greer,Oklahoma,40055,1227
Gregg,Texas,48183,127012
Grenada,Mississippi,28043,8085
Grimes,Texas,48185,13691
Grundy,Illinois,17063,10370
Grundy,Iowa,19075,20435
Guadalupe,Texas,48187,49913
Guernsey,Ohio,39059,9696
Guilford,North Carolina,37081,350315
Gulf,Florida,12045,4908
Gunnison,Colorado,8051,208
Guthrie,Iowa,19077,705
Gwinnett,Georgia,13135,78755
Habersham,Georgia,13137,15380
Hale,Texas,48189,29903
Halifax,North Carolina,37083,2034
Halifax,Virginia,51083,4095
Hall,Georgia,13139,24965
Hall,Texas,48191,48
Hamilton,Florida,12047,31492
Hamilton,Illinois,17065,2
Hamilton,Indiana,18057,92135
Hamilton,Iowa,19079,51
Hamilton,Nebraska,31081,4482
Hamilton,New York,36041,84034
Hamilton,Ohio,39061,887297
Hampden,Massachusetts,25013,164278
Hampshire,Massachusetts,25015,286870
Hampshire,West Virginia,54027,267428
Hampton,South Carolina,45049,9486
Hancock,Georgia,13141,22873
Hancock,Illinois,17067,1105
Hancock,Indiana,18059,29036
Hancock,Iowa,19081,42739
Hancock,Maine,23009,5909026
Hancock,Mississippi,28045,661
Hancock,Ohio,39063,34889
Hancock,West Virginia,54029,29428
Hanover,Virginia,51085,5545
Hansford,Texas,48195,35
Hanson,South Dakota,46061,10
Haralson,Georgia,13143,19806
Hardee,Florida,12049,4989
Hardeman,Texas,48197,7056
Hardin,Iowa,19083,1174
Hardin,Kentucky,21093,6353
Hardin,Ohio,39065,2532
Hardin,Texas,48199,58466
Hardy,West Virginia,54031,192916
Harford,Maryland,24025,39494
Harlan,Kentucky,21095,17193
Harmon,Oklahoma,40057,3676
Harnett,North Carolina,37085,86697
Harris,Georgia,13145,14724
Harris,Texas,48201,2685014
Harrison,Indiana,18061,2742
Harrison,Iowa,19085,7
Harrison,Kentucky,21097,1106
Harrison,Mississippi,28047,29525
Harrison,Ohio,39067,28100
Harrison,Texas,48203,8823
Harrison,West Virginia,54033,254108
Hart,Georgia,13147,868
Hart,Kentucky,21099,1093
Hartford,Connecticut,9003,277002
Hartley,Texas,48205,294
Harvey,Kansas,20079,2018
Haskell,Oklahoma,40061,41253
Haskell,Texas,48207,1824
Hawkins,Tennessee,47073,2203
Hays,Texas,48209,705
Haywood,North Carolina,37087,31060
Heard,Georgia,13149,879
Hemphill,Texas,48211,1073
Hempstead,Arkansas,5057,11383
Henderson,Illinois,17071,14254
Henderson,Kentucky,21101,235
Henderson,North Carolina,37089,74556
Henderson,Texas,48213,13463
Hendricks,Indiana,18063,25603
Hendry,Florida,12051,16457
Hennepin,Minnesota,27053,295214
Henry,Georgia,13151,45268
Henry,Illinois,17073,14162
Henry,Indiana,18065,3101
Henry,Iowa,19087,4655
Henry,Kentucky,21103,11328
Henry,Ohio,39069,8660
