county,state,fips_code,customers_out
Auglaize,Ohio,39011,91667
Augusta,Virginia,51015,779826
Aurora,South Dakota,46003,27722
Austin,Texas,48015,2723148
Autauga,Alabama,1001,368857
Avery,North Carolina,37011,25236
Avoyelles,Louisiana,22009,405163
Baca,Colorado,8009,3665
Bacon,Georgia,13005,85754
Bailey,Texas,48017,15482
Baker,Florida,12003,224284
Baker,Georgia,13007,67125
Baker,Oregon,41001,79544
Baldwin,Alabama,1003,1035088
Baldwin,Georgia,13009,703087
Ballard,Kentucky,21007,62458
Baltimore,Maryland,24005,11485155
Baltimore,Maryland,24510,5461934
Bamberg,South Carolina,45009,209147
Bandera,Texas,48019,228347
Banks,Georgia,13011,542111
Bannock,Idaho,16005,278524
Baraga,Michigan,26013,64769
Barber,Kansas,20007,808
Barbour,Alabama,1005,257364
Barbour,West Virginia,54001,466092
Barnes,North Dakota,38003,47145
Barnstable,Massachusetts,25001,10301995
Barnwell,South Carolina,45011,230120
Barren,Kentucky,21009,208019
Barron,Wisconsin,55005,371266
Barrow,Georgia,13013,373900
Barry,Michigan,26015,2564161
Barry,Missouri,29009,128768
Bartholomew,Indiana,18005,1399094
Barton,Kansas,20009,288693
Barton,Missouri,29011,79379
Bartow,Georgia,13015,605336
Bastrop,Texas,48021,860628
Bates,Missouri,29013,59625
Bath,Kentucky,21011,292329
Bath,Virginia,51017,333900
Baxter,Arkansas,5005,395464
Bay,Florida,12005,865787
Bay,Michigan,26017,1627078
Bayamón,Puerto Rico,72021,84344102
Bayfield,Wisconsin,55007,213876
Baylor,Texas,48023,29092
Beadle,South Dakota,46005,515484
Bear Lake,Idaho,16007,147451
Beaufort,North Carolina,37013,346106
Beaufort,South Carolina,45013,1021515
Beauregard,Louisiana,22011,1231699
Beaver,Oklahoma,40007,136442
Beaver,Pennsylvania,42007,471491
Beaver,Utah,49001,43596
Beaverhead,Montana,30001,80571
Becker,Minnesota,27005,115011
Beckham,Oklahoma,40009,163393
Bedford,Pennsylvania,42009,637633
Bedford,Tennessee,47003,232539
Bedford,Virginia,51019,3012484
Bee,Texas,48025,260743
Belknap,New Hampshire,33001,3144088
Bell,Kentucky,21013,362558
Bell,Texas,48027,2446679
Belmont,Ohio,39013,4511509
Beltrami,Minnesota,27007,425372
Ben Hill,Georgia,13017,102567
Benewah,Idaho,16009,330843
Bennett,South Dakota,46007,3400
Bennington,Vermont,50003,818470
Benson,North Dakota,38005,12133
Bent,Colorado,8011,0
Benton,Arkansas,5007,1072117
Benton,Indiana,18007,32239
Benton,Iowa,19011,65659
Benton,Minnesota,27009,180184
Benton,Mississippi,28009,48193
Benton,Missouri,29015,198854
Benton,Oregon,41003,955171
Benton,Washington,53005,467086
Benzie,Michigan,26019,551767
Bergen,New Jersey,34003,1759965
Berkeley,South Carolina,45015,1852944
Berkeley,West Virginia,54003,705346
Berks,Pennsylvania,42011,3848109
Berkshire,Massachusetts,25003,839139
Bernalillo,New Mexico,35001,2191784
Berrien,Georgia,13019,28807
Berrien,Michigan,26021,2596585
Bertie,North Carolina,37015,321154
Bexar,Texas,48029,6397790
Bibb,Alabama,1007,469378
Bibb,Georgia,13021,1340807
Bienville,Louisiana,22013,808641
Big Horn,Montana,30003,53153
Big Horn,Wyoming,56003,28307
Big Stone,Minnesota,27011,11419
Bingham,Idaho,16011,257953
Black Hawk,Iowa,19013,257552
Blackford,Indiana,18009,215157
Bladen,North Carolina,37017,591189
Blaine,Idaho,16013,498546
Blaine,Montana,30005,84960
Blaine,Oklahoma,40011,138043
Blair,Pennsylvania,42013,799926
Blanco,Texas,48031,138688
Bland,Virginia,51021,464636
Bleckley,Georgia,13023,147546
Bledsoe,Tennessee,47007,224351
Blount,Alabama,1009,873687
Blount,Tennessee,47009,2019122
Blue Earth,Minnesota,27013,255708
Boise,Idaho,16015,419630
Bolivar,Mississippi,28011,635197
Bollinger,Missouri,29017,182240
Bon Homme,South Dakota,46009,100168
Bond,Illinois,17005,227549
Bonner,Idaho,16017,1362927
Bonneville,Idaho,16019,136855
Boone,Arkansas,5009,501875
Boone,Illinois,17007,109245
Boone,Indiana,18011,64705
Boone,Iowa,19015,68524
Boone,Kentucky,21015,685977
Boone,Missouri,29019,227290
Boone,West Virginia,54005,1433268
Borden,Texas,48033,36817
Bosque,Texas,48035,141248
Bossier,Louisiana,22015,2954825
Botetourt,Virginia,51023,1088886
Bottineau,North Dakota,38009,13072
Boulder,Colorado,8013,2199173
Boundary,Idaho,16021,122004
Bourbon,Kansas,20011,190161
Bourbon,Kentucky,21017,281186
Bowie,Texas,48037,1931663
Bowman,North Dakota,38011,7547
Box Butte,Nebraska,31013,0
Box Elder,Utah,49003,289410
Boyd,Kentucky,21019,300832
Boyd,Nebraska,31015,21637
Boyle,Kentucky,21021,124891
Bracken,Kentucky,21023,146113
Bradford,Florida,12007,216758
Bradford,Pennsylvania,42015,1401362
Bradley,Arkansas,5011,201860
Bradley,Tennessee,47011,2426388
Branch,Michigan,26023,776601
Brantley,Georgia,13025,95899
Braxton,West Virginia,54007,647297
Brazoria,Texas,48039,10224925
Brazos,Texas,48041,587176
Breathitt,Kentucky,21025,1648065
Breckinridge,Kentucky,21027,178892
Bremer,Iowa,19017,31905
Brevard,Florida,12009,22073898
Brewster,Texas,48043,77777
Briscoe,Texas,48045,18250
Bristol,Massachusetts,25005,1747324
Bristol,Rhode Island,44001,166650
Bristol,Virginia,51520,0
Broadwater,Montana,30007,54895
Bronx,New York,36005,1306290
Brooke,West Virginia,54009,608051
Brookings,South Dakota,46011,680742
Brooks,Georgia,13027,26455
Brooks,Texas,48047,135026
Broome,New York,36007,8529782
Broomfield,Colorado,8014,268606
Broward,Florida,12011,7509654
Brown,Illinois,17009,40631
Brown,Indiana,18013,625641
Brown,Kansas,20013,23611
Brown,Minnesota,27015,328
Brown,Nebraska,31017,1280
Brown,Ohio,39015,1079566
Brown,South Dakota,46013,423960
Brown,Texas,48049,337453
Brown,Wisconsin,55009,4347422
Brule,South Dakota,46015,31183
Brunswick,North Carolina,37019,1013094
Brunswick,Virginia,51025,279174
Bryan,Georgia,13029,450372
Bryan,Oklahoma,40013,1273601
Buchanan,Iowa,19019,65442
Buchanan,Missouri,29021,504411
Buchanan,Virginia,51027,1533474
Buckingham,Virginia,51029,1793046
Bucks,Pennsylvania,42017,3233262
Buena Vista,Iowa,19021,48092
Buena Vista,Virginia,51530,41175
Buffalo,Nebraska,31019,90013
Buffalo,South Dakota,46017,4522
Buffalo,Wisconsin,55011,78225
Bullitt,Kentucky,21029,596688
Bulloch,Georgia,13031,637159
Bullock,Alabama,1011,159840
Buncombe,North Carolina,37021,2581546
Bureau,Illinois,17011,145708
Burke,Georgia,13033,200589
Burke,North Carolina,37023,479553
Burke,North Dakota,38013,80741
Burleigh,North Dakota,38015,57323
Burleson,Texas,48051,260340
Burlington,New Jersey,34005,1355388
Burnet,Texas,48053,189151
Burnett,Wisconsin,55013,83871
Burt,Nebraska,31021,34524
Butler,Alabama,1013,369529
Butler,Iowa,19023,58363
Butler,Kansas,20015,531790
Butler,Kentucky,21031,214916
Butler,Missouri,29023,140591
Butler,Nebraska,31023,1240
Butler,Ohio,39017,4998301
Butler,Pennsylvania,42019,1612364
Butte,California,6007,2046294
Butte,Idaho,16023,62606
Butte,South Dakota,46019,88598
Butts,Georgia,13035,192688
Cabarrus,North Carolina,37025,3509643
Cabell,West Virginia,54011,3316466
Cache,Utah,49005,235732
Caddo,Louisiana,22017,6368059
Caddo,Oklahoma,40015,435274
Caguas,Puerto Rico,72025,233881089
Calaveras,California,6009,4236464
Calcasieu,Louisiana,22019,2496794
Caldwell,Kentucky,21033,202923
Caldwell,Louisiana,22021,249537
Caldwell,Missouri,29025,40265
Caldwell,North Carolina,37027,428306
Caldwell,Texas,48055,363790
Caledonia,Vermont,50005,650501
Calhoun,Alabama,1015,1520484
Calhoun,Arkansas,5013,23896
Calhoun,Florida,12013,327176
Calhoun,Georgia,13037,39796
Calhoun,Illinois,17013,48552
Calhoun,Iowa,19025,75709
Calhoun,Michigan,26025,5487257
Calhoun,Mississippi,28013,1239
Calhoun,South Carolina,45017,141555
Calhoun,Texas,48057,163723
Calhoun,West Virginia,54013,588729
Callahan,Texas,48059,188604
Callaway,Missouri,29027,58813
Calloway,Kentucky,21035,325689
Calumet,Wisconsin,55015,81800
Calvert,Maryland,24009,1494132
Camas,Idaho,16025,2806
Cambria,Pennsylvania,42021,2121002
Camden,Georgia,13039,371000
Camden,Missouri,29029,785554
Camden,New Jersey,34007,1005594
Camden,North Carolina,37029,66630
Cameron,Louisiana,22023,151618
Cameron,Pennsylvania,42023,72733
Cameron,Texas,48061,2396903
Camp,Texas,48063,274068
Campbell,Kentucky,21037,983911
Campbell,South Dakota,46021,5593
Campbell,Tennessee,47013,492961
Campbell,Virginia,51031,1543922
Campbell,Wyoming,56005,493758
Canadian,Oklahoma,40017,1281395
Candler,Georgia,13043,96128
Cannon,Tennessee,47015,93476
Canyon,Idaho,16027,761435
Cape Girardeau,Missouri,29031,395443
Cape May,New Jersey,34009,391035
Carbon,Montana,30009,175639
Carbon,Pennsylvania,42025,492882
Carbon,Utah,49007,61369
Carbon,Wyoming,56007,98745
Caribou,Idaho,16029,31115
Carlisle,Kentucky,21039,76104
Carlton,Minnesota,27017,1191293
Carolina,Puerto Rico,72031,47344415
Caroline,Maryland,24011,114315
Caroline,Virginia,51033,1137995
Carroll,Arkansas,5015,1049568
Carroll,Georgia,13045,480188
Carroll,Illinois,17015,59024
Carroll,Indiana,18015,85450
Carroll,Iowa,19027,77518
Carroll,Kentucky,21041,76317
Carroll,Maryland,24013,3681482
Carroll,Mississippi,28015,64709
Carroll,Missouri,29033,43192
Carroll,New Hampshire,33003,3333924
Carroll,Ohio,39019,279587
Carroll,Tennessee,47017,0
Carroll,Virginia,51035,1409597
Carson,Texas,48065,124052
Carson City,Nevada,32510,165731
Carter,Kentucky,21043,410126
Carter,Missouri,29035,56611
Carter,Montana,30011,1
Carter,Oklahoma,40019,290169
Carter,Tennessee,47019,0
Carteret,North Carolina,37031,1128226
Carver,Minnesota,27019,440771
Cascade,Montana,30013,650573
Casey,Kentucky,21045,110135
Cass,Illinois,17017,20994
Cass,Indiana,18017,38615
Cass,Iowa,19029,25104
Cass,Michigan,26027,1959188
Cass,Minnesota,27021,2592482
Cass,Missouri,29037,502307
Cass,Nebraska,31025,304083
Cass,North Dakota,38017,880604
Cass,Texas,48067,1309268
Cassia,Idaho,16031,29430
Castro,Texas,48069,168571
Caswell,North Carolina,37033,612219
Catahoula,Louisiana,22025,7512
Catawba,North Carolina,37035,1097282
Catoosa,Georgia,13047,630715
Catron,New Mexico,35003,20565
Cattaraugus,New York,36009,412766
Cavalier,North Dakota,38019,4159
Cayuga,New York,36011,561919
Cecil,Maryland,24015,1609308
Cedar,Iowa,19031,46235
Cedar,Missouri,29039,44078
Cedar,Nebraska,31027,6859
Centre,Pennsylvania,42027,804162
Cerro Gordo,Iowa,19033,160315
Chaffee,Colorado,8015,104021
Chambers,Alabama,1017,204267
Chambers,Texas,48071,1681140
Champaign,Illinois,17019,590166
Champaign,Ohio,39021,609849
Chariton,Missouri,29041,35631
Charles,Maryland,24017,2758579
Charles City,Virginia,51036,138516
Charles Mix,South Dakota,46023,15060
Charleston,South Carolina,45019,4642714
Charlevoix,Michigan,26029,793210
Charlotte,Florida,12015,68376833
Charlotte,Virginia,51037,264938
Charlottesville,Virginia,51540,1503976
Charlton,Georgia,13049,103979
Chase,Kansas,20017,14546
Chatham,Georgia,13051,1882903
Chatham,North Carolina,37037,2646929
Chattahoochee,Georgia,13053,13784
Chattooga,Georgia,13055,400196
Chautauqua,Kansas,20019,0
Chautauqua,New York,36013,590440
Chaves,New Mexico,35005,237242
Cheatham,Tennessee,47021,309593
Cheboygan,Michigan,26031,1082238
Chelan,Washington,53007,1259
Chemung,New York,36015,562757
Chenango,New York,36017,5028806
Cherokee,Alabama,1019,3297
Cherokee,Georgia,13057,1244986
Cherokee,Iowa,19035,30352
Cherokee,Kansas,20021,101037
Cherokee,North Carolina,37039,1061702
Cherokee,Oklahoma,40021,224288
Cherokee,South Carolina,45021,632374
Cherokee,Texas,48073,1684999
Cherry,Nebraska,31031,28345
Chesapeake,Virginia,51550,939842
Cheshire,New Hampshire,33005,940489
Chester,Pennsylvania,42029,2930098
Chester,South Carolina,45023,944469
Chester,Tennessee,47023,116348
Chesterfield,South Carolina,45025,836972
Chesterfield,Virginia,51041,3320699
Cheyenne,Colorado,8017,49864
Cheyenne,Kansas,20023,44216
Chickasaw,Iowa,19037,32608
Chickasaw,Mississippi,28017,2328
Chicot,Arkansas,5017,460086
Childress,Texas,48075,25151
Chilton,Alabama,1021,566016
Chippewa,Michigan,26033,728636
Chippewa,Minnesota,27023,165121
Chippewa,Wisconsin,55017,514022
Chisago,Minnesota,27025,616614
Chittenden,Vermont,50007,2055771
Choctaw,Alabama,1023,90698
Choctaw,Mississippi,28019,81751
Choctaw,Oklahoma,40023,220015
Chouteau,Montana,30015,80752
Chowan,North Carolina,37041,44838
Christian,Illinois,17021,282637
Christian,Kentucky,21047,306526
Christian,Missouri,29043,264407
Churchill,Nevada,32001,67951
Cibola,New Mexico,35006,0
Cimarron,Oklahoma,40025,26435
Citrus,Florida,12017,1098510
Clackamas,Oregon,41005,10992991
Claiborne,Louisiana,22027,345720
Claiborne,Mississippi,28021,909736
Claiborne,Tennessee,47025,602043
Clallam,Washington,53009,2698758
Clare,Michigan,26035,1303487
Clarendon,South Carolina,45027,292176
Clarion,Pennsylvania,42031,630029
Clark,Arkansas,5019,210832
Clark,Idaho,16033,5963
Clark,Illinois,17023,146122
Clark,Indiana,18019,824000
Clark,Kentucky,21049,203040
Clark,Missouri,29045,23498
Clark,Nevada,32003,4233980
Clark,Ohio,39023,598448
Clark,South Dakota,46025,68331
Clark,Washington,53011,2440264
Clark,Wisconsin,55019,154828
Clarke,Alabama,1025,152971
Clarke,Georgia,13059,528541
Clarke,Iowa,19039,17019
Clarke,Mississippi,28023,381460
Clarke,Virginia,51043,209360
Clatsop,Oregon,41007,1740041
Clay,Alabama,1027,162061
Clay,Arkansas,5021,177431
Clay,Florida,12019,1435480
Clay,Georgia,13061,47754
Clay,Illinois,17025,34202
Clay,Indiana,18021,135055
Clay,Iowa,19041,40259
Clay,Kansas,20027,24049
Clay,Kentucky,21051,489148
Clay,Minnesota,27027,100324
Clay,Mississippi,28025,112763
Clay,Missouri,29047,2107860
Clay,North Carolina,37043,206075
Clay,South Dakota,46027,3291
Clay,Tennessee,47027,110433
Clay,Texas,48077,72526
Clay,West Virginia,54015,987778
Clayton,Georgia,13063,1942729
Clayton,Iowa,19043,27135
Clear Creek,Colorado,8019,354827
Clearfield,Pennsylvania,42033,1084123
Clearwater,Idaho,16035,519024
Clearwater,Minnesota,27029,51
Cleburne,Alabama,1029,483546
Cleburne,Arkansas,5023,502628
Clermont,Ohio,39025,5347333
Cleveland,Arkansas,5025,147341
Cleveland,North Carolina,37045,399203
Cleveland,Oklahoma,40027,818624
Clinch,Georgia,13065,11707
Clinton,Illinois,17027,291865
Clinton,Indiana,18023,119683
Clinton,Iowa,19045,169422
Clinton,Kentucky,21053,232388
Clinton,Michigan,26037,854404
Clinton,Missouri,29049,30437
Clinton,New York,36019,725452
Clinton,Ohio,39027,432601
Clinton,Pennsylvania,42035,446797
Cloud,Kansas,20029,35718
Coahoma,Mississippi,28027,234879
Coal,Oklahoma,40029,42155
Cobb,Georgia,13067,2095825
Cochise,Arizona,4003,382559
Cochran,Texas,48079,8969
Cocke,Tennessee,47029,542721
Coconino,Arizona,4005,917328
Codington,South Dakota,46029,43841
Coffee,Alabama,1031,294290
Coffee,Georgia,13069,283260
Coffee,Tennessee,47031,439580
Coffey,Kansas,20031,45858
Coke,Texas,48081,96909
Colbert,Alabama,1033,0
Cole,Missouri,29051,215447
Coleman,Texas,48083,27754
Coles,Illinois,17029,110793
Colfax,Nebraska,31037,3463
Colleton,South Carolina,45029,715440
Collier,Florida,12021,67752530
Collin,Texas,48085,5863132
Collingsworth,Texas,48087,45349
Colonial Heights,Virginia,51570,270870
Colorado,Texas,48089,1049417
Colquitt,Georgia,13071,60162
Columbia,Arkansas,5027,401097
Columbia,Florida,12023,995091
Columbia,Georgia,13073,983556
Columbia,New York,36021,1501637
Columbia,Oregon,41009,15815
Columbia,Pennsylvania,42037,1150560
Columbia,Washington,53013,23968
Columbia,Wisconsin,55021,292536
Columbiana,Ohio,39029,729234
Columbus,North Carolina,37047,1101942
Colusa,California,6011,289476
Comal,Texas,48091,949677
Comanche,Oklahoma,40031,547256
Comanche,Texas,48093,137181
Concho,Texas,48095,99908
Concordia,Louisiana,22029,205749
Conecuh,Alabama,1035,14253
Conejos,Colorado,8021,353225
Contra Costa,California,6013,6585139
Converse,Wyoming,56009,340936
Conway,Arkansas,5029,251421
Cook,Georgia,13075,24932
Cook,Illinois,17031,12376015
Cook,Minnesota,27031,0
Cooke,Texas,48097,422207
Cooper,Missouri,29053,93312
Coos,New Hampshire,33007,1449345
Coos,Oregon,41011,1880767
Coosa,Alabama,1037,312686
Copiah,Mississippi,28029,714203
Corson,South Dakota,46031,6137
Cortland,New York,36023,563415
Coryell,Texas,48099,195554
Coshocton,Ohio,39031,1685547
Costilla,Colorado,8023,42264
Cottle,Texas,48101,15542
Cotton,Oklahoma,40033,40025
Cottonwood,Minnesota,27033,0
Covington,Alabama,1039,76197
Covington,Mississippi,28031,252045
Covington,Virginia,51580,40056
Coweta,Georgia,13077,1080773
Cowley,Kansas,20035,65538
Cowlitz,Washington,53015,16129
Craig,Oklahoma,40035,103221
Craig,Virginia,51045,199146
Craighead,Arkansas,5031,316845
Crane,Texas,48103,123751
Craven,North Carolina,37049,809510
Crawford,Arkansas,5033,403452
Crawford,Georgia,13079,203618
Crawford,Illinois,17033,179360
Crawford,Indiana,18025,472019
Crawford,Iowa,19047,63475
Crawford,Kansas,20037,66856
Crawford,Michigan,26039,829187
Crawford,Missouri,29055,223453
Crawford,Ohio,39033,574091
Crawford,Pennsylvania,42039,947116
Crawford,Wisconsin,55023,32635
Creek,Oklahoma,40037,416207
Crenshaw,Alabama,1041,188206
Crisp,Georgia,13081,0
Crittenden,Arkansas,5035,1671046
Crittenden,Kentucky,21055,122553
Crockett,Tennessee,47033,275055
Crockett,Texas,48105,89504
Crook,Oregon,41013,148504
Crook,Wyoming,56011,210291
Crosby,Texas,48107,39087
Cross,Arkansas,5037,906667
Crow Wing,Minnesota,27035,3564766
Crowley,Colorado,8025,30659
Culberson,Texas,48109,48539
Cullman,Alabama,1043,1043118
Culpeper,Virginia,51047,1365684
Cumberland,Illinois,17035,84848
Cumberland,Kentucky,21057,71598
Cumberland,Maine,23005,12679897
Cumberland,New Jersey,34011,277149
Cumberland,North Carolina,37051,1329249
Cumberland,Pennsylvania,42041,1447370
Cumberland,Tennessee,47035,831228
Cumberland,Virginia,51049,1107941
Currituck,North Carolina,37053,127147
Curry,New Mexico,35009,92679
Curry,Oregon,41015,559148
Custer,Colorado,8027,24762
Custer,Montana,30017,29852
Custer,Oklahoma,40039,302490
Custer,South Dakota,46033,60076
Cuyahoga,Ohio,39035,7797680
Dade,Georgia,13083,347595
Dade,Missouri,29057,25934
Dakota,Minnesota,27037,1204257
Dakota,Nebraska,31043,260411
Dale,Alabama,1045,123474
Dallam,Texas,48111,27851
Dallas,Alabama,1047,487668
Dallas,Arkansas,5039,166089
Dallas,Iowa,19049,272031
Dallas,Missouri,29059,69666
Dallas,Texas,48113,19087764
Dane,Wisconsin,55025,1690258
Daniels,Montana,30019,17617
Danville,Virginia,51590,1939912
Dare,North Carolina,37055,224599
Darke,Ohio,39037,227921
Darlington,South Carolina,45031,659051
Dauphin,Pennsylvania,42043,935136
Davidson,North Carolina,37057,1996712
Davidson,Tennessee,47037,7771060
Davie,North Carolina,37059,578137
Daviess,Indiana,18027,31674
Daviess,Kentucky,21059,446107
Daviess,Missouri,29061,46224
Davis,Iowa,19051,15529
Davis,Utah,49011,773438
Davison,South Dakota,46035,190673
Dawes,Nebraska,31045,83856
Dawson,Georgia,13085,312754
Dawson,Montana,30021,29461
Dawson,Nebraska,31047,63544
Dawson,Texas,48115,103955
Day,South Dakota,46037,186107
De Baca,New Mexico,35011,2586
De Soto,Louisiana,22031,1496556
De Witt,Illinois,17039,157535
DeKalb,Georgia,13089,6837117
DeKalb,Illinois,17037,134850
DeKalb,Indiana,18033,131006
DeKalb,Missouri,29063,85516
DeKalb,Tennessee,47041,16675
DeSoto,Florida,12027,8190778
DeSoto,Mississippi,28033,1642334
DeWitt,Texas,48123,155826
Deaf Smith,Texas,48117,378765
Dearborn,Indiana,18029,272594
Decatur,Georgia,13087,358976
Decatur,Indiana,18031,121544
Decatur,Iowa,19053,32472
Decatur,Kansas,20039,53447
Deer Lodge,Montana,30023,58196
Defiance,Ohio,39039,470115
Del Norte,California,6015,1012303
Delaware,Indiana,18035,767902
Delaware,Iowa,19055,69599
Delaware,New York,36025,2666283
Delaware,Ohio,39041,1669955
Delaware,Oklahoma,40041,411129
Delaware,Pennsylvania,42045,1757914
Delta,Colorado,8029,215208
Delta,Michigan,26041,823563
Delta,Texas,48119,137596
Denali,Alaska,2068,103369
Dent,Missouri,29065,119590
Denton,Texas,48121,2184345
Denver,Colorado,8031,4565852
Des Moines,Iowa,19057,101080
Deschutes,Oregon,41017,1327536
Desha,Arkansas,5041,386434
Deuel,Nebraska,31049,705
Deuel,South Dakota,46039,299439
Dewey,Oklahoma,40043,93194
Dewey,South Dakota,46041,0
Dickens,Texas,48125,9968
Dickenson,Virginia,51051,1186690
Dickey,North Dakota,38021,187877
Dickinson,Iowa,19059,124317
Dickinson,Kansas,20041,72949
Dickinson,Michigan,26043,761087
Dickson,Tennessee,47043,95
Dillon,South Carolina,45033,275487
Dimmit,Texas,48127,112818
Dinwiddie,Virginia,51053,589850
District of Columbia,District of Columbia,11001,1976155
Divide,North Dakota,38023,336525
Dixie,Florida,12029,208717
Dixon,Nebraska,31051,742
Doddridge,West Virginia,54017,422153
Dodge,Georgia,13091,60479
Dodge,Minnesota,27039,57824
Dodge,Nebraska,31053,33335
Dodge,Wisconsin,55027,300519
Dolores,Colorado,8033,0
Doniphan,Kansas,20043,9232
Donley,Texas,48129,19951
Dooly,Georgia,13093,246815
Door,Wisconsin,55029,309866
Dorchester,Maryland,24019,142385
Dorchester,South Carolina,45035,1242189
Dougherty,Georgia,13095,126482
Douglas,Colorado,8035,826474
Douglas,Georgia,13097,723450
Douglas,Illinois,17041,183040
Douglas,Kansas,20045,461086
Douglas,Minnesota,27041,176401
Douglas,Missouri,29067,60469
Douglas,Nebraska,31055,1409361
Douglas,Nevada,32005,810508
Douglas,Oregon,41019,846307
Douglas,South Dakota,46043,28853
Douglas,Washington,53017,163772
Douglas,Wisconsin,55031,518642
Doña Ana,New Mexico,35013,927508
Drew,Arkansas,5043,403418
DuPage,Illinois,17043,1400411
Dubois,Indiana,18037,32
Dubuque,Iowa,19061,203367
Duchesne,Utah,49013,2355
Dukes,Massachusetts,25007,371047
Dunklin,Missouri,29069,47559
Dunn,North Dakota,38025,14886
Dunn,Wisconsin,55033,244415
Duplin,North Carolina,37061,432744
Durham,North Carolina,37063,5980035
Dutchess,New York,36027,3124881
Duval,Florida,12031,4471999
Duval,Texas,48131,296882
Dyer,Tennessee,47045,17934
Eagle,Colorado,8037,118343
Early,Georgia,13099,17479
East Baton Rouge,Louisiana,22033,5454174
East Carroll,Louisiana,22035,229493
East Feliciana,Louisiana,22037,344337
Eastland,Texas,48133,554233
Eaton,Michigan,26045,1073850
Eau Claire,Wisconsin,55035,478607
Echols,Georgia,13101,46245
Ector,Texas,48135,1131437
Eddy,New Mexico,35015,199478
Eddy,North Dakota,38027,315997
Edgar,Illinois,17045,54877
Edgecombe,North Carolina,37065,292049
Edgefield,South Carolina,45037,252132
Edmonson,Kentucky,21061,149855
Edmunds,South Dakota,46045,15942
Edwards,Illinois,17047,40415
Edwards,Kansas,20047,143499
Edwards,Texas,48137,99168
Effingham,Georgia,13103,436120
Effingham,Illinois,17049,195306
El Dorado,California,6017,9616932
El Paso,Colorado,8041,1207613
El Paso,Texas,48141,1777780
Elbert,Colorado,8039,119439
Elbert,Georgia,13105,63140
Elk,Kansas,20049,41230
